# 2021   6   1  15  2021   6   1  16  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,15,59.68,108.04,3.35,3.35,3.00,1
2021,6,1,15,59.68,108.06,3.35,3.35,3.00,1
2021,6,1,15,59.66,108.06,3.15,3.15,1.00,1
2021,6,1,15,59.66,108.08,3.15,3.15,1.00,1
2021,6,1,15,58.48,107.52,8.25,8.34,1.00,2
2021,6,1,15,58.48,107.54,8.25,8.34,1.00,2
2021,6,1,15,58.48,107.56,8.25,8.34,1.00,2
2021,6,1,15,58.48,107.58,8.81,9.82,1.00,5
2021,6,1,15,58.48,107.60,8.81,9.82,1.00,5
2021,6,1,15,58.46,107.54,8.25,8.34,1.00,2
2021,6,1,15,58.46,107.56,8.26,8.37,1.00,2
2021,6,1,15,58.46,107.58,8.28,8.37,1.00,2
2021,6,1,15,58.46,107.60,8.79,9.84,1.00,5
2021,6,1,15,58.46,107.62,8.79,9.84,1.00,5
2021,6,1,15,58.44,107.58,8.28,8.37,1.00,2
2021,6,1,15,58.44,107.60,8.28,8.37,1.00,2
2021,6,1,15,58.44,107.62,8.80,9.84,1.00,5
2021,6,1,15,58.44,107.64,8.80,9.84,1.00,5
2021,6,1,15,58.08,106.46,8.70,13.07,1.00,4
2021,6,1,15,58.06,106.48,8.63,12.68,1.00,4
2021,6,1,15,58.06,106.50,8.63,12.68,1.00,4
2021,6,1,15,58.06,106.52,8.64,12.71,1.00,4
2021,6,1,15,58.06,106.54,8.78,13.76,1.00,5
2021,6,1,15,58.06,106.56,8.78,13.76,1.00,5
2021,6,1,15,58.04,106.50,8.59,12.71,1.00,4
2021,6,1,15,58.04,106.52,8.59,12.71,1.00,4
2021,6,1,15,58.04,106.54,8.59,12.71,1.00,4
2021,6,1,15,58.04,106.56,8.79,13.76,1.00,5
2021,6,1,15,58.04,106.58,9.67,13.76,1.00,4
2021,6,1,15,58.00,106.78,6.77,8.57,1.00,4
2021,6,1,15,58.00,106.80,6.74,8.57,1.00,4
2021,6,1,15,57.98,106.82,7.82,9.42,1.00,4
2021,6,1,15,57.98,106.84,7.82,9.42,1.00,4
2021,6,1,15,57.98,106.86,4.97,4.97,3.00,1
2021,6,1,15,57.98,106.88,4.97,4.97,3.00,1
2021,6,1,15,57.96,106.84,7.82,9.42,1.00,4
2021,6,1,15,57.96,106.86,7.82,9.42,1.00,4
2021,6,1,15,57.96,106.88,4.97,4.97,3.00,1
2021,6,1,15,57.96,106.90,4.97,4.97,3.00,1
2021,6,1,15,57.90,105.84,16.37,20.33,1.00,4
2021,6,1,15,57.90,105.86,16.37,20.33,1.00,4
2021,6,1,15,57.90,105.88,9.59,13.86,2.00,4
2021,6,1,15,57.90,105.90,9.53,13.65,1.50,4
2021,6,1,15,57.90,105.92,9.48,13.65,1.50,4
2021,6,1,15,57.88,105.86,16.44,20.41,1.00,4
2021,6,1,15,57.88,105.88,16.44,20.41,1.00,4
2021,6,1,15,57.88,105.90,9.52,13.70,2.00,4
2021,6,1,15,57.88,105.92,9.52,13.70,2.00,4
2021,6,1,15,57.88,105.94,9.52,13.70,1.50,4
2021,6,1,15,57.86,105.94,9.53,13.73,2.00,4
2021,6,1,15,57.86,105.96,9.83,13.73,1.67,3
2021,6,1,15,56.16,101.50,9.22,13.55,2.20,5
2021,6,1,15,56.14,101.52,9.69,12.78,2.33,3
2021,6,1,15,56.14,101.54,9.69,12.78,2.33,3
2021,6,1,15,56.12,101.54,9.70,12.81,1.67,3
2021,6,1,15,56.12,101.56,12.81,12.81,3.00,1
2021,6,1,15,56.12,101.58,9.80,12.81,1.67,3
2021,6,1,15,54.74,116.36,14.19,14.19,1.00,1
2021,6,1,15,53.86,120.12,3.30,3.30,3.00,1
2021,6,1,15,53.84,120.12,3.30,3.30,3.00,1
2021,6,1,15,53.84,120.14,3.30,3.30,3.00,1
2021,6,1,15,53.48,123.72,10.15,10.15,1.00,1
2021,6,1,15,53.48,123.74,10.15,10.15,1.00,1
2021,6,1,15,49.60,127.50,7.61,7.61,1.00,1
