# 2021   6   1  15  2021   6   1  19  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,15,60.00,115.24,4.51,4.51,1.00,1
2021,6,1,15,60.00,115.26,4.51,4.51,1.00,1
2021,6,1,15,59.68,163.38,4.03,4.03,1.00,1
2021,6,1,15,58.48,107.58,6.95,9.74,1.00,6
2021,6,1,15,58.48,107.60,6.92,9.74,1.00,6
2021,6,1,15,58.46,107.60,6.92,9.74,1.00,6
2021,6,1,15,58.46,107.62,6.91,9.74,1.00,6
2021,6,1,15,58.44,107.62,6.91,9.74,1.00,6
2021,6,1,15,58.44,107.64,6.91,9.74,1.00,6
2021,6,1,15,58.08,106.46,7.39,8.54,1.00,3
2021,6,1,15,58.06,106.48,7.42,8.23,1.00,3
2021,6,1,15,58.06,106.50,7.38,8.25,1.00,3
2021,6,1,15,58.06,106.52,7.38,8.25,1.00,3
2021,6,1,15,58.06,106.54,7.86,12.55,1.00,6
2021,6,1,15,58.06,106.56,7.86,12.55,1.00,6
2021,6,1,15,58.04,106.50,7.32,8.07,1.00,3
2021,6,1,15,58.04,106.52,7.32,8.07,1.00,3
2021,6,1,15,58.04,106.54,7.26,8.07,1.00,3
2021,6,1,15,58.04,106.56,7.86,12.58,1.00,6
2021,6,1,15,58.04,106.58,8.09,12.58,1.00,5
2021,6,1,15,58.04,106.74,8.07,8.07,1.00,1
2021,6,1,15,58.04,106.76,7.11,8.07,1.00,2
2021,6,1,15,58.02,106.76,7.14,8.10,1.00,2
2021,6,1,15,58.02,106.78,7.15,8.10,1.00,2
2021,6,1,15,58.02,106.80,7.15,8.10,1.00,2
2021,6,1,15,58.00,106.78,7.55,10.99,1.00,5
2021,6,1,15,58.00,106.80,7.56,10.99,1.00,5
2021,6,1,15,58.00,106.82,7.15,8.10,1.00,2
2021,6,1,15,57.98,106.82,7.92,10.99,1.00,5
2021,6,1,15,57.98,106.84,7.92,10.99,1.00,5
2021,6,1,15,57.96,106.84,7.93,11.02,1.00,5
2021,6,1,15,57.96,106.86,7.93,11.02,1.00,5
2021,6,1,15,57.90,105.84,19.50,30.69,1.00,6
2021,6,1,15,57.90,105.86,19.51,30.72,1.00,6
2021,6,1,15,57.90,105.88,12.14,13.89,3.00,4
2021,6,1,15,57.90,105.90,12.14,13.89,3.00,4
2021,6,1,15,57.90,105.92,12.14,13.89,3.00,4
2021,6,1,15,57.88,105.86,19.60,30.84,1.00,6
2021,6,1,15,57.88,105.88,19.60,30.84,1.00,6
2021,6,1,15,57.88,105.90,12.19,13.94,3.00,4
2021,6,1,15,57.88,105.92,12.19,13.94,3.00,4
2021,6,1,15,57.88,105.94,12.20,13.94,3.00,4
2021,6,1,15,57.86,105.94,12.10,13.73,3.00,4
2021,6,1,15,57.86,105.96,12.10,13.73,3.00,4
2021,6,1,15,57.84,162.12,3.51,3.51,1.00,1
2021,6,1,15,56.16,101.50,12.12,14.88,3.00,2
2021,6,1,15,56.14,101.52,9.69,11.70,3.00,2
2021,6,1,15,56.14,101.54,9.69,11.70,2.00,2
2021,6,1,15,55.90,159.62,6.41,8.37,3.00,5
2021,6,1,15,55.90,159.64,6.41,8.37,3.00,5
2021,6,1,15,55.88,159.62,6.41,8.37,3.00,5
2021,6,1,15,55.88,159.64,6.41,8.37,3.00,5
2021,6,1,15,55.86,159.60,8.12,8.12,3.00,1
2021,6,1,15,55.86,159.62,6.56,8.12,3.00,2
2021,6,1,15,55.84,159.60,8.12,8.12,3.00,1
2021,6,1,15,51.52,143.24,4.53,4.53,3.00,1
2021,6,1,15,51.52,143.26,7.73,9.09,3.00,2
2021,6,1,15,51.52,143.28,7.73,9.09,3.00,2
2021,6,1,15,51.24,90.62,14.62,15.81,3.00,2
2021,6,1,15,51.24,90.64,14.48,15.81,2.33,3
2021,6,1,15,51.24,90.66,14.50,15.84,3.00,3
2021,6,1,15,51.22,90.66,14.51,15.87,3.00,3
2021,6,1,15,51.22,90.68,14.53,15.87,3.00,3
2021,6,1,15,51.22,90.70,14.90,15.97,2.50,4
2021,6,1,15,51.20,90.70,22.42,37.29,2.33,3
2021,6,1,15,51.20,90.72,12.76,16.05,2.60,5
2021,6,1,15,51.20,90.74,12.77,16.05,3.00,5
2021,6,1,15,51.18,90.74,22.14,36.36,3.00,3
2021,6,1,15,51.18,90.76,21.99,36.36,3.00,3
2021,6,1,15,51.16,90.76,19.31,36.39,2.50,4
2021,6,1,15,51.16,90.78,19.22,36.39,3.00,4
2021,6,1,15,51.16,90.80,19.25,36.48,3.00,4
2021,6,1,15,49.52,117.82,7.50,7.50,3.00,1
2021,6,1,15,49.50,117.78,9.05,9.05,3.00,1
2021,6,1,15,49.50,117.80,9.05,9.05,3.00,1
2021,6,1,15,49.48,117.80,9.05,9.05,3.00,1
2021,6,1,15,49.30,119.26,11.75,12.21,3.00,3
2021,6,1,15,49.28,119.26,11.75,12.21,3.00,3
2021,6,1,15,49.28,119.28,11.75,12.21,3.00,3
2021,6,1,15,48.90,117.00,15.03,15.03,1.00,1
2021,6,1,15,48.30,117.38,5.63,6.67,1.00,2
2021,6,1,15,48.28,117.38,6.67,6.67,1.00,1
2021,6,1,15,48.22,119.06,8.58,8.58,3.00,1
2021,6,1,15,48.22,119.08,8.58,8.58,3.00,1
2021,6,1,15,48.20,119.08,8.58,8.58,3.00,1
2021,6,1,15,47.56,123.40,16.07,16.07,3.00,1
2021,6,1,15,47.56,123.42,16.07,16.07,3.00,1
2021,6,1,15,47.32,124.48,6.89,6.89,1.00,1
2021,6,1,15,47.30,124.48,6.89,6.89,1.00,1
2021,6,1,15,47.30,124.50,6.89,6.89,1.00,1
2021,6,1,15,47.14,133.38,28.11,28.11,3.00,1
2021,6,1,15,47.14,133.40,28.11,28.11,3.00,1
2021,6,1,15,47.12,133.38,28.11,28.11,3.00,1
2021,6,1,15,47.12,133.40,28.11,28.11,3.00,1
2021,6,1,15,46.84,125.14,6.64,6.64,1.00,1
2021,6,1,15,46.82,125.14,6.64,6.64,1.00,1
2021,6,1,15,46.82,125.16,6.64,6.64,1.00,1
2021,6,1,15,46.78,122.64,14.78,14.78,1.00,1
2021,6,1,15,46.78,122.66,12.44,12.44,3.00,1
2021,6,1,15,46.78,122.68,12.44,12.44,3.00,1
2021,6,1,15,46.56,125.54,12.41,12.41,1.00,1
2021,6,1,15,46.56,125.56,12.41,12.41,3.00,1
2021,6,1,15,46.54,125.56,12.41,12.41,1.00,1
2021,6,1,15,46.34,125.54,12.89,12.89,1.00,1
2021,6,1,15,46.32,125.54,12.89,12.89,3.00,1
2021,6,1,15,46.30,126.64,13.42,15.08,1.00,2
2021,6,1,15,46.28,126.64,13.46,15.13,1.00,2
2021,6,1,15,46.06,125.08,7.29,7.29,1.00,1
2021,6,1,15,46.04,125.08,9.91,9.91,3.00,1
2021,6,1,15,46.04,125.10,9.91,9.91,3.00,1
2021,6,1,15,46.02,125.08,9.91,9.91,3.00,1
2021,6,1,15,46.02,125.10,9.34,9.91,2.00,2
2021,6,1,15,45.98,127.18,6.67,6.67,1.00,1
2021,6,1,15,45.98,127.20,6.19,6.19,3.00,1
2021,6,1,15,45.98,127.22,6.17,6.19,2.00,2
2021,6,1,15,45.62,99.02,6.80,6.80,3.00,1
2021,6,1,15,45.62,99.04,6.80,6.80,3.00,1
2021,6,1,15,45.20,127.34,6.74,6.74,1.00,1
2021,6,1,15,44.98,125.08,10.67,10.67,1.00,1
2021,6,1,15,44.96,125.08,10.67,10.67,1.00,1
2021,6,1,15,44.96,125.10,10.67,10.67,1.00,1
2021,6,1,15,44.94,125.12,7.37,7.37,1.00,1
2021,6,1,15,44.90,88.96,16.57,16.57,1.00,1
2021,6,1,15,44.90,88.98,16.57,16.57,3.00,1
2021,6,1,15,44.88,89.00,8.70,8.70,1.00,1
2021,6,1,15,44.88,89.02,8.74,8.74,1.00,1
2021,6,1,15,44.88,135.86,8.42,8.42,3.00,1
2021,6,1,15,44.86,89.02,8.74,8.74,1.00,1
2021,6,1,15,44.86,89.04,8.81,8.81,1.00,1
2021,6,1,15,44.86,135.86,8.42,8.42,3.00,1
2021,6,1,15,44.78,136.02,7.43,7.43,3.00,1
2021,6,1,15,44.78,136.04,7.43,7.43,3.00,1
2021,6,1,15,44.76,136.02,7.43,7.43,3.00,1
2021,6,1,15,44.76,136.04,7.43,7.43,3.00,1
2021,6,1,15,44.42,126.68,10.89,12.78,1.00,3
2021,6,1,15,44.42,126.70,10.89,12.78,1.00,3
2021,6,1,15,44.36,93.76,9.24,9.24,1.00,1
2021,6,1,15,44.36,93.78,9.27,9.27,3.00,1
2021,6,1,15,43.86,126.66,7.19,10.53,3.00,2
2021,6,1,15,43.84,126.66,7.21,10.56,3.00,2
2021,6,1,15,43.66,125.36,7.57,7.57,1.00,1
2021,6,1,15,43.16,95.14,17.09,17.09,1.00,1
2021,6,1,15,43.16,95.16,17.09,17.09,1.00,1
2021,6,1,15,43.06,95.20,21.00,21.00,1.00,1
2021,6,1,15,43.06,95.22,21.00,21.00,1.00,1
2021,6,1,15,43.04,95.22,21.00,21.00,1.00,1
2021,6,1,15,43.04,95.24,21.00,21.00,1.00,1
2021,6,1,15,42.92,119.20,28.68,28.68,3.00,1
2021,6,1,15,42.92,119.22,28.68,28.68,3.00,1
2021,6,1,15,42.90,119.22,28.68,28.68,3.00,1
2021,6,1,15,42.48,110.66,16.14,16.14,1.00,1
2021,6,1,15,42.46,110.66,16.14,16.14,1.00,1
2021,6,1,15,42.46,110.68,16.14,16.14,1.00,1
2021,6,1,15,41.90,114.04,4.11,4.65,1.00,2
2021,6,1,15,41.90,114.06,4.11,4.65,1.00,2
2021,6,1,15,40.64,109.72,11.94,19.29,1.00,4
2021,6,1,15,40.64,109.74,11.94,19.29,1.00,4
2021,6,1,15,39.38,106.94,39.14,39.14,1.00,1
2021,6,1,15,39.38,106.96,13.86,13.86,3.00,1
2021,6,1,15,39.38,106.98,13.86,13.86,3.00,1
2021,6,1,15,39.28,110.14,8.99,8.99,1.00,1
2021,6,1,15,39.28,110.16,8.99,8.99,1.00,1
2021,6,1,15,39.22,108.98,11.21,11.87,1.00,2
2021,6,1,15,39.20,108.96,11.40,11.40,1.00,1
2021,6,1,15,39.18,108.96,11.40,11.40,1.00,1
2021,6,1,15,39.10,109.46,5.70,9.89,3.00,6
2021,6,1,15,39.10,109.48,5.70,9.89,3.00,6
2021,6,1,15,39.10,109.88,19.62,23.10,1.00,3
2021,6,1,15,39.10,109.90,19.62,23.10,1.00,3
2021,6,1,15,39.08,109.48,6.52,8.59,3.00,6
2021,6,1,15,38.30,109.70,13.38,13.38,1.00,1
2021,6,1,15,35.66,139.34,38.45,38.45,3.00,1
2021,6,1,15,35.46,138.86,8.65,8.65,1.00,1
2021,6,1,15,34.22,88.30,12.32,13.00,1.00,2
2021,6,1,15,34.22,88.32,12.34,13.00,1.00,2
2021,6,1,15,34.20,88.32,12.36,13.04,1.00,2
2021,6,1,15,34.20,88.34,12.36,13.04,1.00,2
2021,6,1,15,33.88,88.24,5.48,5.48,1.00,1
2021,6,1,15,32.32,108.80,8.80,8.80,1.00,1
2021,6,1,15,32.32,108.82,8.80,8.80,1.00,1
2021,6,1,15,31.32,108.54,40.48,40.48,3.00,1
2021,6,1,15,31.32,108.56,43.74,43.74,3.00,1
2021,6,1,15,31.32,108.58,43.74,43.74,3.00,1
2021,6,1,15,31.14,108.28,23.96,23.96,1.00,1
2021,6,1,15,31.06,110.46,15.77,15.77,3.00,1
2021,6,1,15,31.06,110.48,15.77,15.77,3.00,1
2021,6,1,15,31.06,110.58,5.23,5.23,3.00,1
2021,6,1,15,31.04,110.42,3.61,3.61,3.00,1
2021,6,1,15,31.04,110.48,6.50,6.50,3.00,1
2021,6,1,15,31.02,110.42,3.02,3.02,1.00,1
2021,6,1,15,31.02,110.44,3.02,3.02,3.00,1
2021,6,1,15,30.66,110.94,36.55,36.55,3.00,1
2021,6,1,15,30.66,110.96,36.55,36.55,3.00,1
2021,6,1,15,30.58,106.54,11.74,11.74,1.00,1
2021,6,1,15,30.52,111.18,36.34,36.34,3.00,1
2021,6,1,15,30.52,111.20,36.34,36.34,1.00,1
2021,6,1,15,30.36,111.14,54.70,54.70,3.00,1
2021,6,1,15,29.98,115.00,45.65,45.65,1.00,1
2021,6,1,15,29.94,96.04,26.70,26.70,3.00,1
2021,6,1,15,29.92,85.62,5.33,5.33,1.00,1
2021,6,1,15,29.74,93.18,32.38,32.38,3.00,1
2021,6,1,15,29.74,93.20,32.38,32.38,3.00,1
2021,6,1,15,29.54,112.42,144.47,144.47,3.00,1
2021,6,1,15,29.54,112.44,144.47,144.47,3.00,1
2021,6,1,15,29.48,111.92,45.99,45.99,3.00,1
2021,6,1,15,29.44,111.82,26.44,26.44,3.00,1
2021,6,1,15,29.44,111.84,26.44,26.44,3.00,1
2021,6,1,15,29.44,111.86,33.96,33.96,3.00,1
2021,6,1,15,29.42,111.86,33.96,33.96,3.00,1
2021,6,1,15,29.32,112.18,43.20,43.20,3.00,1
2021,6,1,15,29.28,113.84,13.95,13.95,3.00,1
2021,6,1,15,29.22,93.54,22.91,22.91,3.00,1
2021,6,1,15,29.20,93.54,21.95,21.95,3.00,1
2021,6,1,15,29.20,93.56,21.95,21.95,3.00,1
2021,6,1,15,29.18,93.56,38.75,38.75,3.00,1
2021,6,1,15,29.18,93.58,38.75,38.75,3.00,1
2021,6,1,15,29.18,93.86,6.15,6.15,1.00,1
2021,6,1,15,29.18,93.88,6.15,6.15,3.00,1
2021,6,1,15,29.16,93.62,21.61,21.61,3.00,1
2021,6,1,15,29.10,96.88,10.74,10.74,1.00,1
2021,6,1,15,29.06,93.16,25.59,25.59,3.00,1
2021,6,1,15,29.06,93.18,25.59,25.59,3.00,1
2021,6,1,15,29.04,93.06,13.64,13.64,1.00,1
2021,6,1,15,29.04,93.08,13.64,13.64,1.00,1
2021,6,1,15,29.04,93.18,25.59,25.59,3.00,1
2021,6,1,15,29.04,93.20,25.59,25.59,3.00,1
2021,6,1,15,29.04,105.34,76.29,76.29,3.00,1
2021,6,1,15,29.02,93.10,16.54,16.54,1.00,1
2021,6,1,15,29.02,93.16,22.56,22.56,3.00,1
2021,6,1,15,29.02,93.18,22.56,22.56,3.00,1
2021,6,1,15,29.02,93.20,36.89,36.89,3.00,1
2021,6,1,15,29.02,93.22,36.89,36.89,3.00,1
2021,6,1,15,29.02,106.42,5.85,5.85,1.00,1
2021,6,1,15,29.00,113.72,25.87,25.87,3.00,1
2021,6,1,15,28.98,106.86,8.55,8.55,3.00,1
2021,6,1,15,28.96,106.80,4.73,4.73,3.00,1
2021,6,1,15,28.96,106.82,4.73,4.73,3.00,1
2021,6,1,15,28.96,106.86,3.65,3.65,3.00,1
2021,6,1,15,28.94,113.66,18.53,18.53,3.00,1
2021,6,1,15,28.94,113.68,18.53,18.53,3.00,1
2021,6,1,15,28.92,113.68,12.11,12.11,3.00,1
2021,6,1,15,28.90,110.20,12.20,12.20,3.00,1
2021,6,1,15,28.88,113.56,24.56,24.56,1.00,1
2021,6,1,15,28.76,85.76,12.05,12.05,1.00,1
2021,6,1,15,28.76,85.78,12.09,12.09,1.00,1
2021,6,1,15,28.74,112.48,10.27,10.27,1.00,1
2021,6,1,15,28.72,112.46,11.27,11.27,3.00,1
2021,6,1,15,28.70,113.48,15.88,15.88,3.00,1
2021,6,1,15,28.68,105.22,46.02,46.02,3.00,1
2021,6,1,15,28.68,105.24,46.02,46.02,3.00,1
2021,6,1,15,28.68,113.38,8.48,8.48,1.00,1
2021,6,1,15,28.68,113.44,10.35,10.35,3.00,1
2021,6,1,15,28.66,113.34,14.44,14.44,3.00,1
2021,6,1,15,28.54,101.72,70.25,70.25,3.00,1
2021,6,1,15,28.54,106.50,20.75,20.75,3.00,1
2021,6,1,15,28.54,106.52,24.01,24.01,3.00,1
2021,6,1,15,28.52,110.62,19.71,19.71,3.00,1
2021,6,1,15,28.50,105.92,33.53,33.53,1.00,1
2021,6,1,15,28.50,105.94,33.53,33.53,1.00,1
2021,6,1,15,28.50,106.54,44.04,44.04,3.00,1
2021,6,1,15,28.38,112.60,18.79,18.79,3.00,1
2021,6,1,15,28.38,112.62,18.79,18.79,3.00,1
2021,6,1,15,28.34,112.60,12.86,12.86,3.00,1
2021,6,1,15,28.18,110.82,38.81,38.81,3.00,1
2021,6,1,15,28.18,110.84,42.74,42.74,3.00,1
2021,6,1,15,28.18,110.86,42.74,42.74,1.00,1
2021,6,1,15,28.16,110.82,53.53,53.53,3.00,1
2021,6,1,15,28.16,110.84,53.53,53.53,3.00,1
2021,6,1,15,28.00,96.02,35.08,35.08,3.00,1
2021,6,1,15,28.00,96.04,35.08,35.08,3.00,1
2021,6,1,15,27.90,81.06,25.62,25.62,1.00,1
2021,6,1,15,27.88,108.04,14.67,14.67,3.00,1
2021,6,1,15,27.88,108.06,14.67,14.67,3.00,1
2021,6,1,15,27.86,98.60,10.60,10.60,1.00,1
2021,6,1,15,27.64,99.46,54.30,54.30,3.00,1
