# 2021   6   1   6  2021   6   1   7  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,6,58.64,103.32,3.90,3.90,3.00,1
2021,6,1,6,58.62,103.34,3.53,3.53,3.00,1
2021,6,1,6,58.62,103.36,3.53,3.53,3.00,1
2021,6,1,6,58.62,103.38,3.53,3.53,3.00,1
2021,6,1,6,58.60,103.38,3.53,3.53,3.00,1
2021,6,1,6,58.60,103.40,3.53,3.53,3.00,1
2021,6,1,6,58.54,111.36,4.30,4.30,3.00,1
2021,6,1,6,58.54,111.38,4.30,4.30,3.00,1
2021,6,1,6,58.52,111.38,4.30,4.30,3.00,1
2021,6,1,6,58.52,111.40,4.30,4.30,3.00,1
2021,6,1,6,58.34,110.42,5.12,5.12,3.00,1
2021,6,1,6,58.34,110.44,5.12,5.12,3.00,1
2021,6,1,6,58.32,110.44,5.15,5.15,3.00,1
2021,6,1,6,58.32,110.46,5.15,5.15,3.00,1
2021,6,1,6,58.04,101.06,6.31,6.31,3.00,1
2021,6,1,6,58.04,101.08,6.31,6.31,3.00,1
2021,6,1,6,58.02,101.08,6.36,6.36,3.00,1
2021,6,1,6,58.02,101.10,6.39,6.39,3.00,1
2021,6,1,6,58.02,101.12,6.39,6.39,3.00,1
2021,6,1,6,58.00,101.14,6.92,6.92,3.00,1
2021,6,1,6,57.30,99.06,5.65,5.65,3.00,1
2021,6,1,6,56.96,98.50,3.29,3.29,3.00,1
2021,6,1,6,56.94,98.50,3.29,3.29,3.00,1
2021,6,1,6,56.94,98.52,3.29,3.29,3.00,1
2021,6,1,6,56.94,98.54,3.29,3.29,3.00,1
2021,6,1,6,56.92,98.54,3.04,3.33,2.00,2
2021,6,1,6,56.92,98.56,2.96,3.33,1.67,3
2021,6,1,6,56.66,98.00,3.16,3.16,3.00,1
2021,6,1,6,56.66,98.02,3.16,3.16,3.00,1
2021,6,1,6,56.66,98.04,3.07,3.16,2.00,2
2021,6,1,6,56.64,98.04,3.10,3.19,2.00,2
2021,6,1,6,56.64,98.06,3.10,3.19,3.00,2
2021,6,1,6,56.62,98.08,3.04,3.22,3.00,2
2021,6,1,6,56.62,98.10,3.06,3.25,3.00,2
2021,6,1,6,56.26,98.16,3.82,3.93,1.50,4
2021,6,1,6,56.26,98.18,3.63,3.63,1.00,1
2021,6,1,6,56.26,98.20,3.63,3.63,1.00,1
2021,6,1,6,55.98,97.98,3.32,3.32,3.00,1
