# 2021   6   1   0  2021   6   1   1  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,0,59.90,122.84,3.25,3.34,2.00,2
2021,6,1,0,59.90,122.86,3.25,3.34,2.00,2
2021,6,1,0,59.88,122.86,3.25,3.34,3.00,2
2021,6,1,0,59.88,122.88,3.25,3.34,3.00,2
2021,6,1,0,59.60,125.58,4.17,4.54,3.00,2
2021,6,1,0,59.60,125.60,4.17,4.54,3.00,2
2021,6,1,0,59.58,125.60,4.15,4.52,3.00,2
2021,6,1,0,59.58,125.62,4.15,4.52,3.00,2
2021,6,1,0,59.56,125.60,4.15,4.52,3.00,2
2021,6,1,0,59.56,125.62,4.15,4.52,3.00,2
2021,6,1,0,59.32,126.16,4.28,4.35,3.00,2
2021,6,1,0,59.32,126.18,4.02,4.35,2.33,3
2021,6,1,0,59.30,126.16,4.03,4.35,3.00,3
2021,6,1,0,59.30,126.18,4.03,4.35,3.00,3
2021,6,1,0,59.28,126.18,4.03,4.35,3.00,3
2021,6,1,0,59.28,126.20,4.03,4.35,3.00,3
2021,6,1,0,59.22,102.44,2.77,2.77,3.00,1
2021,6,1,0,59.22,102.46,2.95,3.12,3.00,2
2021,6,1,0,59.22,102.48,2.96,3.12,3.00,2
2021,6,1,0,59.22,102.52,3.05,3.05,3.00,1
2021,6,1,0,59.20,102.54,3.17,3.17,3.00,1
2021,6,1,0,59.20,102.56,3.17,3.17,3.00,1
2021,6,1,0,59.18,117.06,3.28,3.28,1.00,1
2021,6,1,0,59.18,117.08,3.28,3.28,1.00,1
2021,6,1,0,59.16,117.08,2.95,3.28,2.00,2
2021,6,1,0,59.16,117.10,2.86,3.28,1.67,3
2021,6,1,0,59.12,117.42,3.33,3.33,1.00,1
2021,6,1,0,59.10,117.42,3.34,3.34,3.00,1
2021,6,1,0,59.10,117.44,3.34,3.34,1.00,1
2021,6,1,0,59.08,117.44,3.34,3.34,3.00,1
2021,6,1,0,59.08,117.46,3.34,3.34,1.00,1
2021,6,1,0,58.98,131.88,5.23,5.23,3.00,1
2021,6,1,0,58.96,131.86,5.25,5.25,3.00,1
2021,6,1,0,58.96,131.88,5.25,5.25,3.00,1
2021,6,1,0,58.94,124.56,3.65,5.09,2.50,4
2021,6,1,0,58.94,124.58,3.65,5.09,3.00,4
2021,6,1,0,58.92,124.56,3.65,5.09,3.00,4
2021,6,1,0,58.92,124.58,3.65,5.09,3.00,4
2021,6,1,0,58.90,127.22,4.43,4.43,1.00,1
2021,6,1,0,58.90,127.24,4.43,4.43,1.00,1
2021,6,1,0,58.88,127.22,4.43,4.43,3.00,1
2021,6,1,0,58.88,127.24,4.43,4.43,3.00,1
2021,6,1,0,58.82,132.80,13.24,13.24,3.00,1
