# 2021   6   1   7  2021   6   1   8  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,7,59.30,105.64,4.19,4.33,2.00,2
2021,6,1,7,58.64,103.32,3.90,3.90,1.00,1
2021,6,1,7,58.62,103.34,3.35,3.35,1.00,1
2021,6,1,7,58.62,103.36,3.35,3.35,1.00,1
2021,6,1,7,58.62,103.38,3.35,3.35,1.00,1
2021,6,1,7,58.60,103.38,3.35,3.35,3.00,1
2021,6,1,7,58.60,103.40,3.35,3.35,1.00,1
2021,6,1,7,58.04,101.06,5.03,5.03,3.00,1
2021,6,1,7,58.04,101.08,5.06,5.06,3.00,1
2021,6,1,7,58.02,101.08,5.10,5.10,3.00,1
2021,6,1,7,58.02,101.10,5.10,5.10,3.00,1
2021,6,1,7,58.02,101.12,4.76,4.76,3.00,1
2021,6,1,7,58.00,101.14,5.73,5.73,3.00,1
2021,6,1,7,56.94,98.50,3.11,3.11,1.00,1
2021,6,1,7,56.94,98.52,3.11,3.11,1.00,1
2021,6,1,7,56.94,98.54,3.11,3.11,1.00,1
2021,6,1,7,56.92,98.54,3.12,3.12,3.00,1
2021,6,1,7,56.92,98.56,2.78,3.12,1.67,3
2021,6,1,7,56.26,98.16,3.82,3.88,3.00,2
2021,6,1,7,56.26,98.18,3.82,3.88,2.00,2
2021,6,1,7,56.26,98.20,3.82,3.88,2.00,2
2021,6,1,7,56.24,98.20,3.90,3.90,1.00,1
2021,6,1,7,56.24,98.22,3.90,3.90,1.00,1
2021,6,1,7,55.98,97.98,3.49,3.49,3.00,1
2021,6,1,7,55.98,98.00,3.49,3.49,3.00,1
2021,6,1,7,55.96,98.00,3.52,3.52,3.00,1
2021,6,1,7,55.96,98.02,3.52,3.52,3.00,1
2021,6,1,7,55.96,98.04,3.55,3.55,3.00,1
2021,6,1,7,55.96,98.10,3.35,3.35,1.00,1
2021,6,1,7,55.94,98.12,4.09,4.09,1.00,1
2021,6,1,7,55.74,97.58,4.55,4.55,3.00,1
2021,6,1,7,55.74,97.60,4.58,4.58,3.00,1
2021,6,1,7,55.74,97.62,4.58,4.58,3.00,1
2021,6,1,7,55.72,97.62,4.58,4.58,3.00,1
2021,6,1,7,55.72,97.64,4.58,4.58,1.00,1
2021,6,1,7,55.70,97.64,4.58,4.58,3.00,1
2021,6,1,7,55.70,97.66,4.58,4.58,3.00,1
2021,6,1,7,55.70,97.68,4.60,4.60,3.00,1
2021,6,1,7,55.60,99.44,2.60,2.60,1.00,1
2021,6,1,7,55.18,96.76,3.14,3.14,1.00,1
2021,6,1,7,55.18,96.78,3.14,3.14,1.00,1
2021,6,1,7,55.16,96.78,3.14,3.14,1.00,1
2021,6,1,7,55.16,96.80,3.17,3.17,1.00,1
2021,6,1,7,55.16,96.82,3.17,3.17,1.00,1
2021,6,1,7,54.94,98.92,3.70,3.70,3.00,1
2021,6,1,7,54.94,98.94,3.51,3.51,3.00,1
2021,6,1,7,54.94,98.96,3.51,3.51,3.00,1
2021,6,1,7,54.92,98.96,3.53,3.53,3.00,1
2021,6,1,7,54.92,98.98,3.53,3.53,3.00,1
2021,6,1,7,54.90,98.98,3.53,3.53,3.00,1
2021,6,1,7,54.90,99.00,3.53,3.53,3.00,1
2021,6,1,7,54.90,99.02,3.53,3.53,3.00,1
2021,6,1,7,54.74,99.60,3.37,3.37,3.00,1
2021,6,1,7,54.74,99.62,3.37,3.37,3.00,1
2021,6,1,7,54.72,99.62,3.35,3.35,1.00,1
2021,6,1,7,52.52,143.16,11.60,11.60,1.00,1
2021,6,1,7,52.52,143.18,11.60,11.60,3.00,1
2021,6,1,7,52.50,143.16,11.60,11.60,3.00,1
2021,6,1,7,52.50,143.18,11.60,11.60,3.00,1
2021,6,1,7,50.14,142.28,6.81,6.81,3.00,1
2021,6,1,7,50.12,142.28,6.81,6.81,3.00,1
2021,6,1,7,49.60,142.20,5.77,6.07,2.33,3
2021,6,1,7,49.60,142.22,5.99,6.07,2.00,2
2021,6,1,7,49.58,142.20,5.77,6.07,3.00,3
2021,6,1,7,49.58,142.22,5.77,6.07,1.67,3
2021,6,1,7,47.00,142.72,4.77,4.77,3.00,1
2021,6,1,7,46.98,142.70,4.77,4.77,1.00,1
2021,6,1,7,46.98,142.72,4.77,4.77,1.00,1
