# 2021   6   1  10  2021   6   1  12  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,10,60.00,154.30,1.66,1.66,3.00,1
2021,6,1,10,59.36,107.44,11.79,11.79,1.00,1
2021,6,1,10,59.34,107.44,11.79,11.79,1.00,1
2021,6,1,10,59.34,107.46,11.87,11.87,1.00,1
2021,6,1,10,59.32,107.46,11.92,11.92,1.00,1
2021,6,1,10,59.32,107.48,11.92,11.92,1.00,1
2021,6,1,10,59.32,107.50,11.94,11.94,1.00,1
2021,6,1,10,58.76,107.54,4.78,4.78,1.00,1
2021,6,1,10,58.74,107.54,4.78,4.78,1.00,1
2021,6,1,10,58.74,107.56,4.78,4.78,1.00,1
2021,6,1,10,58.74,107.58,4.81,4.81,1.00,1
2021,6,1,10,58.48,107.58,15.13,20.07,1.00,3
2021,6,1,10,58.48,107.60,15.16,20.12,1.00,3
2021,6,1,10,58.46,107.60,14.97,19.53,1.00,3
2021,6,1,10,58.46,107.62,14.97,19.53,1.00,3
2021,6,1,10,58.44,107.62,14.98,19.53,1.00,3
2021,6,1,10,58.44,107.64,14.93,19.58,1.00,3
2021,6,1,10,57.90,105.84,18.50,34.35,1.00,4
2021,6,1,10,57.90,105.86,22.07,34.40,1.00,3
2021,6,1,10,57.88,105.86,22.10,34.56,1.00,3
2021,6,1,10,57.88,105.88,22.10,34.56,1.00,3
2021,6,1,10,57.74,125.54,2.97,2.97,1.00,1
2021,6,1,10,57.74,125.56,2.97,2.97,1.00,1
2021,6,1,10,57.72,125.54,2.99,2.99,1.00,1
2021,6,1,10,57.72,125.56,2.99,2.99,1.00,1
2021,6,1,10,57.68,125.54,1.62,1.62,1.00,1
2021,6,1,10,57.66,125.54,1.62,1.62,1.00,1
2021,6,1,10,57.66,125.56,1.62,1.62,1.00,1
2021,6,1,10,57.60,125.38,4.36,4.36,1.00,1
2021,6,1,10,57.60,125.40,4.36,4.36,1.00,1
2021,6,1,10,57.58,125.40,4.36,4.36,1.00,1
2021,6,1,10,57.52,104.10,4.07,4.07,1.00,1
2021,6,1,10,57.52,104.12,4.07,4.07,1.00,1
2021,6,1,10,57.50,104.14,12.56,12.56,1.00,1
2021,6,1,10,55.06,129.40,5.91,5.91,3.00,1
2021,6,1,10,55.06,129.42,5.91,5.91,3.00,1
2021,6,1,10,55.04,129.40,5.91,5.91,3.00,1
2021,6,1,10,55.04,129.42,5.91,5.91,3.00,1
2021,6,1,10,54.22,99.74,4.15,4.15,1.00,1
2021,6,1,10,52.52,143.16,6.75,10.96,4.00,2
2021,6,1,10,52.52,143.18,6.75,10.96,4.00,2
2021,6,1,10,52.52,143.20,2.30,2.30,3.00,1
2021,6,1,10,52.52,143.22,2.30,2.30,3.00,1
2021,6,1,10,52.50,143.16,6.75,10.96,4.00,2
2021,6,1,10,52.50,143.18,6.75,10.96,4.00,2
2021,6,1,10,52.50,143.20,2.30,2.30,3.00,1
2021,6,1,10,52.50,143.22,2.30,2.30,3.00,1
2021,6,1,10,52.48,143.16,6.31,6.31,3.00,1
2021,6,1,10,52.48,143.18,6.31,6.31,3.00,1
2021,6,1,10,52.46,143.16,6.31,6.31,3.00,1
2021,6,1,10,52.46,143.18,6.31,6.31,3.00,1
2021,6,1,10,49.24,120.94,2.88,2.88,1.00,1
2021,6,1,10,49.24,120.96,2.88,2.88,3.00,1
2021,6,1,10,49.22,120.96,2.88,2.88,3.00,1
2021,6,1,10,48.86,118.54,3.49,3.49,3.00,1
2021,6,1,10,48.86,118.56,3.49,3.49,3.00,1
2021,6,1,10,48.84,118.56,3.49,3.49,3.00,1
2021,6,1,10,48.84,118.58,3.49,3.49,3.00,1
2021,6,1,10,48.58,121.80,3.71,3.71,3.00,1
2021,6,1,10,48.58,121.82,3.71,3.71,1.00,1
2021,6,1,10,48.56,121.82,3.71,3.71,1.00,1
2021,6,1,10,48.20,118.96,2.97,2.97,3.00,1
2021,6,1,10,48.18,118.44,2.81,2.81,1.00,1
2021,6,1,10,48.18,118.96,2.98,2.98,3.00,1
2021,6,1,10,48.18,118.98,2.98,2.98,3.00,1
2021,6,1,10,47.84,121.04,9.72,9.72,3.00,1
2021,6,1,10,47.84,121.06,9.72,9.72,3.00,1
2021,6,1,10,47.64,121.26,4.48,4.48,3.00,1
2021,6,1,10,47.62,121.26,4.48,4.48,3.00,1
2021,6,1,10,47.62,121.28,4.48,4.48,3.00,1
2021,6,1,10,47.58,121.30,3.07,3.07,3.00,1
2021,6,1,10,47.00,119.26,4.80,4.80,3.00,1
2021,6,1,10,46.98,119.26,4.80,4.80,3.00,1
2021,6,1,10,46.98,119.28,4.80,4.80,3.00,1
2021,6,1,10,45.84,121.18,4.42,4.42,1.00,1
2021,6,1,10,45.82,121.18,4.42,4.42,1.00,1
2021,6,1,10,45.82,121.20,4.42,4.42,1.00,1
2021,6,1,10,45.18,121.06,7.43,7.43,3.00,1
2021,6,1,10,45.18,121.08,7.43,7.43,3.00,1
2021,6,1,10,45.16,124.62,3.74,3.74,3.00,1
2021,6,1,10,44.40,132.90,7.72,7.72,3.00,1
2021,6,1,10,44.08,130.28,14.13,14.13,1.00,1
2021,6,1,10,44.06,130.28,14.13,14.13,1.00,1
2021,6,1,10,43.34,145.26,13.07,13.07,3.00,1
2021,6,1,10,43.32,145.26,13.10,13.10,3.00,1
2021,6,1,10,43.32,145.28,13.10,13.10,3.00,1
2021,6,1,10,43.02,144.90,9.48,9.48,3.00,1
2021,6,1,10,43.02,144.92,9.48,9.48,3.00,1
2021,6,1,10,42.52,99.62,11.79,11.79,1.00,1
2021,6,1,10,42.50,99.62,11.79,11.79,1.00,1
2021,6,1,10,42.50,99.64,11.79,11.79,1.00,1
2021,6,1,10,40.74,125.86,2.22,2.22,1.00,1
2021,6,1,10,35.96,96.32,28.63,28.63,3.00,1
2021,6,1,10,35.60,140.10,12.21,19.14,1.00,5
2021,6,1,10,35.56,140.10,7.87,10.68,1.00,4
2021,6,1,10,35.34,139.88,16.89,16.89,1.00,1
2021,6,1,10,35.04,136.86,16.97,16.97,1.00,1
2021,6,1,10,35.04,136.88,15.59,15.59,1.00,1
2021,6,1,10,34.50,133.72,13.55,13.55,3.00,1
2021,6,1,10,34.48,133.42,13.46,13.46,1.00,1
2021,6,1,10,34.48,133.44,13.46,13.46,1.00,1
2021,6,1,10,34.46,133.40,20.65,20.65,1.00,1
2021,6,1,10,34.46,133.42,20.65,20.65,1.00,1
2021,6,1,10,34.46,133.44,17.88,23.56,1.00,6
2021,6,1,10,31.68,105.94,9.54,9.54,3.00,1
2021,6,1,10,31.68,105.96,9.54,9.54,3.00,1
2021,6,1,10,29.94,112.14,11.91,11.91,1.00,1
2021,6,1,10,29.90,92.20,26.57,26.57,1.00,1
2021,6,1,10,29.90,92.22,26.57,26.57,1.00,1
2021,6,1,10,28.34,91.82,19.66,19.66,1.00,1
2021,6,1,10,28.34,91.84,19.66,19.66,1.00,1
2021,6,1,10,28.32,91.82,18.22,18.22,1.00,1
2021,6,1,10,28.30,91.84,20.36,20.36,1.00,1
2021,6,1,10,28.30,91.86,20.36,20.36,1.00,1
2021,6,1,10,28.10,82.30,9.88,9.88,1.00,1
2021,6,1,10,25.60,108.10,8.05,8.05,1.00,1
2021,6,1,10,25.58,108.08,11.98,11.98,1.00,1
2021,6,1,10,24.54,116.58,78.43,78.43,3.00,1
2021,6,1,10,24.52,116.60,58.81,58.81,1.00,1
2021,6,1,10,22.32,105.02,39.93,39.93,3.00,1
2021,6,1,10,22.32,105.04,39.89,39.89,5.00,1
2021,6,1,10,22.06,105.04,28.18,28.18,3.00,1
2021,6,1,10,22.04,105.20,16.07,16.07,3.00,1
2021,6,1,10,22.04,105.22,16.07,16.07,1.00,1
2021,6,1,10,21.96,105.26,22.03,22.03,3.00,1
2021,6,1,10,21.30,107.26,159.44,159.44,5.00,1
2021,6,1,10,21.18,106.96,105.80,136.38,4.33,3
2021,6,1,10,21.02,104.96,53.38,53.38,5.00,1
2021,6,1,10,21.02,104.98,53.34,53.34,5.00,1
2021,6,1,10,20.92,107.46,26.58,26.58,1.00,1
2021,6,1,10,20.52,105.68,28.63,28.63,1.00,1
2021,6,1,10,20.52,105.70,28.63,28.63,1.00,1
2021,6,1,10,20.12,96.92,18.97,18.97,1.00,1
2021,6,1,10,19.98,96.98,20.60,20.60,1.00,1
2021,6,1,10,19.94,96.60,26.89,26.89,1.00,1
2021,6,1,10,19.94,96.62,26.89,26.89,1.00,1
2021,6,1,10,19.52,105.38,47.87,47.87,3.00,1
2021,6,1,10,19.52,105.40,47.87,47.87,3.00,1
2021,6,1,10,18.84,96.18,17.68,17.68,1.00,1
2021,6,1,10,18.84,96.20,17.68,17.68,1.00,1
2021,6,1,10,18.70,83.86,36.96,36.96,1.00,1
2021,6,1,10,18.68,83.86,37.04,37.04,1.00,1
2021,6,1,10,18.68,83.88,37.04,37.04,1.00,1
2021,6,1,10,18.68,83.90,37.08,37.08,1.00,1
2021,6,1,10,18.60,83.64,11.56,11.56,1.00,1
2021,6,1,10,18.60,83.66,11.56,11.56,1.00,1
2021,6,1,10,18.58,102.44,49.37,69.28,3.00,2
2021,6,1,10,18.56,96.20,15.74,15.74,1.00,1
2021,6,1,10,18.56,96.22,15.74,15.74,1.00,1
2021,6,1,10,18.56,102.46,55.13,55.13,3.00,1
2021,6,1,10,18.42,96.20,15.60,15.60,1.00,1
2021,6,1,10,18.40,96.20,15.60,15.60,1.00,1
2021,6,1,10,18.38,96.22,20.49,20.49,1.00,1
2021,6,1,10,18.16,96.24,16.37,19.73,1.00,2
2021,6,1,10,18.16,96.26,16.37,19.73,1.00,2
2021,6,1,10,18.16,96.28,16.11,16.11,1.00,1
2021,6,1,10,18.14,96.22,20.06,20.06,1.00,1
2021,6,1,10,18.12,96.26,18.04,18.04,1.00,1
2021,6,1,10,18.12,96.32,19.59,19.59,1.00,1
2021,6,1,10,18.10,96.30,17.29,21.81,1.00,2
2021,6,1,10,18.10,96.36,21.81,21.81,1.00,1
2021,6,1,10,17.86,105.70,52.01,52.01,3.00,1
2021,6,1,10,17.86,105.72,52.01,52.01,3.00,1
2021,6,1,10,17.86,105.74,28.18,28.18,3.00,1
2021,6,1,10,17.38,96.10,20.50,26.01,1.00,2
2021,6,1,10,17.38,96.14,19.01,19.01,1.00,1
2021,6,1,10,17.36,96.10,26.01,26.01,1.00,1
2021,6,1,10,17.36,96.12,19.32,26.01,1.00,2
2021,6,1,10,17.16,106.82,21.19,21.19,3.00,1
2021,6,1,10,17.14,106.82,27.49,27.49,1.00,1
2021,6,1,10,16.80,121.48,23.70,23.70,3.00,1
2021,6,1,10,16.70,105.90,27.03,27.03,3.00,1
2021,6,1,10,16.70,105.92,27.03,27.03,3.00,1
2021,6,1,10,16.68,105.92,45.69,45.69,3.00,1
2021,6,1,10,13.04,105.86,106.69,106.69,1.00,1
2021,6,1,10,13.04,105.88,106.69,106.69,1.00,1
2021,6,1,10,-2.58,121.38,79.56,125.33,1.00,6
2021,6,1,10,-2.88,122.16,37.37,37.37,3.00,1
2021,6,1,10,-3.94,105.74,23.07,23.07,3.00,1
2021,6,1,10,-3.94,105.76,23.07,23.07,3.00,1
2021,6,1,10,-3.94,105.78,19.02,19.02,3.00,1
2021,6,1,10,-8.72,125.18,48.61,48.61,3.00,1
2021,6,1,10,-12.78,130.46,13.48,14.68,3.00,3
2021,6,1,10,-12.88,131.36,46.97,54.24,3.00,2
2021,6,1,10,-12.88,131.38,45.98,77.52,3.67,3
2021,6,1,10,-12.88,131.76,37.87,46.80,4.00,2
2021,6,1,10,-12.88,131.78,62.93,151.23,5.00,5
2021,6,1,10,-12.88,131.80,8.98,8.98,3.00,1
2021,6,1,10,-12.90,131.36,47.12,70.66,4.00,2
2021,6,1,10,-12.90,131.38,55.69,87.37,4.00,2
2021,6,1,10,-12.90,131.78,9.95,9.95,3.00,1
2021,6,1,10,-12.92,131.72,52.56,117.80,3.80,5
2021,6,1,10,-12.92,131.74,100.98,412.58,4.33,6
2021,6,1,10,-12.92,131.76,27.53,29.51,3.00,2
2021,6,1,10,-12.94,131.72,86.92,170.84,4.33,6
2021,6,1,10,-12.94,131.74,208.72,620.80,5.00,6
2021,6,1,10,-12.94,131.76,34.57,50.76,4.50,4
2021,6,1,10,-12.96,131.72,40.72,45.35,4.33,3
2021,6,1,10,-12.96,131.74,64.63,108.48,4.33,3
2021,6,1,10,-13.10,131.28,40.31,41.25,3.00,2
2021,6,1,10,-13.10,131.30,42.21,42.21,3.00,1
2021,6,1,10,-13.12,131.28,42.67,44.82,3.00,2
2021,6,1,10,-13.12,131.30,41.49,41.49,3.00,1
2021,6,1,10,-13.48,130.58,24.90,29.98,4.00,2
2021,6,1,10,-13.48,130.60,16.73,16.73,3.00,1
2021,6,1,10,-13.50,130.60,36.34,36.34,3.00,1
2021,6,1,10,-13.50,130.62,31.06,34.32,5.00,2
2021,6,1,10,-13.52,130.60,30.75,30.75,3.00,1
2021,6,1,10,-13.52,130.62,19.52,19.52,3.00,1
2021,6,1,10,-14.08,131.28,167.08,377.49,5.00,6
2021,6,1,10,-14.08,131.30,187.18,385.91,4.67,6
2021,6,1,10,-14.10,131.28,191.31,316.16,5.00,5
2021,6,1,10,-14.10,131.30,266.93,413.90,5.00,6
2021,6,1,10,-14.14,130.30,13.08,13.08,3.00,1
2021,6,1,10,-14.16,130.30,17.56,17.56,3.00,1
2021,6,1,10,-14.16,130.32,8.08,8.08,1.00,1
2021,6,1,10,-14.30,130.06,10.82,14.02,4.00,2
2021,6,1,10,-14.48,130.60,12.66,14.30,2.50,4
2021,6,1,10,-14.54,126.44,8.30,8.30,3.00,1
2021,6,1,10,-14.86,134.76,18.51,23.38,4.00,2
2021,6,1,10,-14.88,134.76,11.93,11.93,3.00,1
2021,6,1,10,-15.12,134.72,25.82,37.89,3.00,4
2021,6,1,10,-15.12,134.74,31.52,31.52,5.00,1
2021,6,1,10,-15.20,134.56,24.23,30.88,3.67,3
2021,6,1,10,-15.20,134.78,16.08,17.26,3.00,2
2021,6,1,10,-15.20,134.80,14.34,14.34,3.00,1
2021,6,1,10,-15.20,167.04,9.85,9.85,1.00,1
2021,6,1,10,-15.22,134.56,25.02,26.24,3.00,2
2021,6,1,10,-15.22,134.72,15.77,15.77,1.00,1
2021,6,1,10,-15.26,141.62,20.22,22.18,4.00,6
2021,6,1,10,-15.26,141.64,10.54,10.56,2.00,2
2021,6,1,10,-15.28,134.76,40.65,64.48,4.00,2
2021,6,1,10,-15.28,134.78,29.88,29.88,3.00,1
2021,6,1,10,-15.28,167.04,12.71,12.71,3.00,1
2021,6,1,10,-15.30,134.74,46.17,46.17,3.00,1
2021,6,1,10,-15.30,134.76,50.29,86.71,4.00,2
2021,6,1,10,-15.54,128.16,21.37,21.37,3.00,1
2021,6,1,10,-15.54,128.18,11.33,11.33,3.00,1
2021,6,1,10,-15.58,128.24,28.00,28.00,3.00,1
2021,6,1,10,-15.58,128.26,21.10,31.91,3.40,5
2021,6,1,10,-15.60,167.14,30.05,30.05,3.00,1
2021,6,1,10,-15.64,124.90,21.23,21.23,3.00,1
2021,6,1,10,-15.64,125.18,21.93,30.19,3.80,5
2021,6,1,10,-15.64,125.48,38.16,87.86,4.20,5
2021,6,1,10,-15.64,125.50,20.13,24.95,3.00,2
2021,6,1,10,-15.64,167.12,33.96,33.96,3.00,1
2021,6,1,10,-15.66,124.88,27.26,36.20,4.33,6
2021,6,1,10,-15.66,124.90,18.68,23.80,4.00,6
2021,6,1,10,-15.66,125.16,35.34,60.01,5.00,6
2021,6,1,10,-15.66,125.18,18.29,22.04,3.00,4
2021,6,1,10,-15.66,125.74,17.22,20.37,2.33,3
2021,6,1,10,-15.68,125.14,29.29,29.29,1.00,1
2021,6,1,10,-15.68,125.16,21.93,23.99,4.00,6
2021,6,1,10,-15.74,124.92,12.96,16.03,3.00,3
2021,6,1,10,-15.76,124.92,18.46,18.46,3.00,1
2021,6,1,10,-15.76,124.94,9.97,9.97,3.00,1
2021,6,1,10,-15.82,127.58,19.06,25.19,3.00,6
2021,6,1,10,-15.82,127.60,11.21,11.21,3.00,1
2021,6,1,10,-15.84,127.56,20.86,36.97,3.00,4
2021,6,1,10,-15.84,127.58,32.97,46.56,5.00,6
2021,6,1,10,-15.90,126.64,19.37,19.37,5.00,1
2021,6,1,10,-15.98,125.98,12.31,12.31,1.00,1
2021,6,1,10,-15.98,126.00,11.81,12.74,2.33,3
2021,6,1,10,-16.00,124.68,30.08,51.27,4.33,6
2021,6,1,10,-16.00,124.70,13.66,13.85,3.00,2
2021,6,1,10,-16.02,124.68,16.11,20.61,3.50,4
2021,6,1,10,-16.14,167.28,44.32,44.32,3.00,1
2021,6,1,10,-16.14,167.30,44.32,44.32,3.00,1
2021,6,1,10,-17.00,124.74,48.77,48.77,3.00,1
2021,6,1,10,-17.38,125.26,76.67,76.67,1.00,1
2021,6,1,10,-18.94,122.18,11.35,11.35,3.00,1
2021,6,1,10,-19.08,123.46,44.60,44.60,3.00,1
2021,6,1,10,-19.10,123.46,68.56,68.56,5.00,1
2021,6,1,10,-19.12,123.54,54.19,54.19,3.00,1
2021,6,1,10,-19.14,123.50,24.85,24.85,3.00,1
2021,6,1,10,-19.20,123.62,71.84,71.84,1.00,1
2021,6,1,10,-19.24,123.90,57.99,57.99,3.00,1
2021,6,1,10,-19.26,122.30,31.12,31.12,3.00,1
2021,6,1,10,-19.30,123.22,59.62,59.62,3.00,1
2021,6,1,10,-19.68,130.44,22.28,74.67,3.33,6
2021,6,1,10,-19.70,130.40,15.64,15.64,3.00,1
2021,6,1,10,-19.70,130.42,29.17,52.12,5.00,6
2021,6,1,10,-19.70,130.44,12.75,15.32,3.00,2
2021,6,1,10,-19.72,130.44,9.57,9.57,3.00,1
2021,6,1,10,-20.80,131.50,35.98,35.98,1.00,1
2021,6,1,10,-22.40,137.48,19.05,19.05,1.00,1
2021,6,1,10,-22.44,137.44,28.90,28.90,3.00,1
2021,6,1,10,-22.54,137.50,27.16,27.16,3.00,1
2021,6,1,10,-22.56,137.60,69.52,69.52,3.00,1
2021,6,1,10,-22.58,137.58,55.05,55.05,3.00,1
2021,6,1,10,-22.58,137.72,31.28,31.28,3.00,1
2021,6,1,10,-22.60,137.80,43.42,43.42,3.00,1
2021,6,1,10,-22.92,138.14,68.57,81.89,3.00,2
2021,6,1,10,-22.92,138.16,67.20,87.52,2.00,2
2021,6,1,10,-23.40,137.54,19.16,19.16,1.00,1
2021,6,1,10,-23.48,138.08,71.71,71.71,3.00,1
2021,6,1,10,-23.62,138.26,74.41,74.41,3.00,1
2021,6,1,10,-23.62,138.30,63.42,63.42,3.00,1
2021,6,1,10,-23.62,138.32,135.88,135.88,3.00,1
2021,6,1,10,-24.26,139.20,72.77,72.77,1.00,1
2021,6,1,10,-24.28,138.40,15.59,15.59,3.00,1
2021,6,1,10,-24.42,138.54,44.65,44.65,3.00,1
2021,6,1,10,-24.68,138.58,29.34,29.34,3.00,1
2021,6,1,10,-24.68,152.08,14.07,20.25,3.00,4
2021,6,1,10,-24.70,138.58,26.91,26.91,3.00,1
2021,6,1,10,-24.76,127.62,9.05,9.05,1.00,1
2021,6,1,10,-25.00,140.12,51.50,51.50,3.00,1
2021,6,1,10,-25.26,122.94,12.72,13.62,2.00,2
2021,6,1,10,-25.26,152.26,9.92,12.14,3.00,4
2021,6,1,10,-25.28,122.94,11.24,11.24,1.00,1
2021,6,1,10,-25.64,151.28,22.94,35.36,3.00,4
2021,6,1,10,-25.66,151.28,18.24,18.24,3.00,1
2021,6,1,10,-26.34,150.86,17.11,21.09,3.80,5
2021,6,1,10,-26.34,150.88,17.11,21.09,3.40,5
2021,6,1,10,-26.34,150.90,9.32,10.08,2.00,2
2021,6,1,10,-26.36,150.88,9.90,9.90,3.00,1
2021,6,1,10,-26.90,150.52,8.91,9.64,3.67,3
2021,6,1,10,-26.90,150.54,8.29,9.50,2.00,2
2021,6,1,10,-26.90,150.56,8.29,9.50,3.00,2
2021,6,1,10,-27.34,152.58,12.54,12.54,1.00,1
2021,6,1,10,-27.40,152.62,12.06,12.58,1.00,2
2021,6,1,10,-27.80,122.14,7.36,7.36,1.00,1
2021,6,1,10,-27.80,122.20,10.47,10.47,3.00,1
2021,6,1,10,-28.12,122.46,8.48,8.48,1.00,1
2021,6,1,10,-28.32,151.96,7.78,14.08,3.00,6
2021,6,1,10,-28.46,151.22,15.52,15.52,3.00,1
2021,6,1,10,-28.58,124.28,24.45,24.45,3.00,1
2021,6,1,10,-28.78,151.90,9.79,11.20,1.00,2
2021,6,1,10,-29.48,116.66,4.74,4.74,3.00,1
2021,6,1,10,-29.50,116.66,4.74,4.74,3.00,1
2021,6,1,10,-29.52,116.68,8.15,8.15,1.00,1
2021,6,1,10,-30.04,123.56,9.87,9.87,3.00,1
2021,6,1,10,-30.22,118.38,7.45,7.45,1.00,1
2021,6,1,10,-30.86,121.46,14.45,14.45,1.00,1
2021,6,1,10,-30.86,121.48,7.65,7.65,1.00,1
2021,6,1,10,-30.88,121.46,14.88,14.88,1.00,1
2021,6,1,10,-31.94,146.80,27.98,33.93,3.00,2
2021,6,1,10,-31.94,146.82,27.98,33.93,3.00,2
2021,6,1,10,-31.94,146.84,17.70,18.78,3.00,2
