# 2021   6   1  19  2021   6   1  21  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,19,59.68,108.04,5.62,5.62,3.00,1
2021,6,1,19,59.68,108.06,5.62,5.62,3.00,1
2021,6,1,19,59.66,108.06,5.65,5.65,3.00,1
2021,6,1,19,59.66,108.08,5.65,5.65,1.00,1
2021,6,1,19,58.48,107.52,8.12,10.44,1.00,3
2021,6,1,19,58.48,107.54,8.12,10.44,1.00,3
2021,6,1,19,58.48,107.56,8.12,10.44,1.00,3
2021,6,1,19,58.48,107.58,10.11,12.82,1.00,6
2021,6,1,19,58.48,107.60,10.09,12.82,1.00,6
2021,6,1,19,58.46,107.54,8.07,10.44,1.00,3
2021,6,1,19,58.46,107.56,8.07,10.44,1.00,3
2021,6,1,19,58.46,107.58,8.01,10.26,1.00,3
2021,6,1,19,58.46,107.60,10.09,12.82,1.00,6
2021,6,1,19,58.46,107.62,10.06,12.59,1.00,6
2021,6,1,19,58.44,107.58,8.03,10.28,1.00,3
2021,6,1,19,58.44,107.60,7.98,10.28,1.00,3
2021,6,1,19,58.44,107.62,10.06,12.59,1.00,6
2021,6,1,19,58.44,107.64,10.06,12.59,1.00,6
2021,6,1,19,58.08,106.46,9.35,12.37,1.00,6
2021,6,1,19,58.06,106.48,9.26,11.71,1.00,6
2021,6,1,19,58.06,106.50,9.23,11.55,1.00,6
2021,6,1,19,58.06,106.52,9.21,11.55,1.00,6
2021,6,1,19,58.06,106.54,10.39,11.48,1.00,5
2021,6,1,19,58.06,106.56,10.40,11.48,1.00,5
2021,6,1,19,58.04,106.50,9.21,11.55,1.00,6
2021,6,1,19,58.04,106.52,9.18,11.55,1.00,6
2021,6,1,19,58.04,106.54,9.18,11.55,1.00,6
2021,6,1,19,58.04,106.56,10.36,11.40,1.00,5
2021,6,1,19,58.04,106.58,10.36,11.40,1.00,5
2021,6,1,19,58.02,106.80,4.31,4.31,1.00,1
2021,6,1,19,58.00,106.78,7.41,10.36,1.00,5
2021,6,1,19,58.00,106.80,7.42,10.39,1.00,5
2021,6,1,19,58.00,106.82,4.29,4.29,1.00,1
2021,6,1,19,57.98,106.82,7.82,10.84,1.00,5
2021,6,1,19,57.98,106.84,7.83,10.86,1.00,5
2021,6,1,19,57.96,106.84,7.80,10.70,1.00,5
2021,6,1,19,57.96,106.86,7.80,10.70,1.00,5
2021,6,1,19,57.90,105.84,17.74,22.99,1.00,4
2021,6,1,19,57.90,105.86,17.74,22.99,1.00,4
2021,6,1,19,57.90,105.88,9.61,11.34,1.00,2
2021,6,1,19,57.88,105.86,17.83,23.07,1.00,4
2021,6,1,19,57.88,105.88,17.83,23.07,1.00,4
2021,6,1,19,57.88,105.90,9.65,11.38,1.00,2
2021,6,1,19,57.88,105.92,11.38,11.38,1.00,1
2021,6,1,19,57.86,105.94,8.14,9.95,1.00,2
2021,6,1,19,57.86,105.96,9.95,9.95,1.00,1
2021,6,1,19,56.60,136.30,2.18,2.18,1.00,1
2021,6,1,19,56.60,136.32,2.18,2.18,3.00,1
2021,6,1,19,56.58,136.32,2.05,2.05,1.00,1
2021,6,1,19,54.02,113.44,13.62,13.62,3.00,1
2021,6,1,19,54.00,113.44,13.07,13.07,3.00,1
2021,6,1,19,54.00,113.46,13.07,13.07,3.00,1
2021,6,1,19,52.78,110.18,9.84,9.84,3.00,1
2021,6,1,19,52.78,110.20,9.84,9.84,3.00,1
2021,6,1,19,52.76,110.20,9.84,9.84,3.00,1
2021,6,1,19,52.76,110.22,9.84,9.84,3.00,1
2021,6,1,19,52.24,124.10,7.69,7.69,3.00,1
2021,6,1,19,52.22,124.10,7.69,7.69,3.00,1
2021,6,1,19,52.22,124.12,7.69,7.69,3.00,1
2021,6,1,19,51.74,126.68,1.69,1.69,3.00,1
2021,6,1,19,51.74,127.38,5.62,5.62,1.00,1
2021,6,1,19,51.72,126.68,1.69,1.69,3.00,1
2021,6,1,19,51.72,126.70,1.69,1.69,1.00,1
2021,6,1,19,51.42,102.90,4.26,4.26,1.00,1
2021,6,1,19,51.42,102.92,4.26,4.26,3.00,1
2021,6,1,19,51.40,102.92,4.26,4.26,1.00,1
2021,6,1,19,51.40,102.94,4.26,4.26,3.00,1
2021,6,1,19,51.18,116.60,3.79,3.79,3.00,1
2021,6,1,19,51.18,116.62,3.79,3.79,3.00,1
2021,6,1,19,51.16,116.62,3.79,3.79,1.00,1
2021,6,1,19,51.00,127.44,2.75,2.75,3.00,1
2021,6,1,19,50.98,127.44,2.75,2.75,3.00,1
2021,6,1,19,50.98,127.46,2.75,2.75,3.00,1
2021,6,1,19,50.74,127.76,4.52,4.52,1.00,1
2021,6,1,19,50.28,119.30,7.51,7.51,3.00,1
2021,6,1,19,50.28,119.32,7.54,7.54,3.00,1
2021,6,1,19,50.26,119.28,7.54,8.50,3.00,2
2021,6,1,19,50.26,119.32,7.54,7.54,3.00,1
2021,6,1,19,50.24,119.28,7.54,8.50,3.00,2
2021,6,1,19,50.24,119.30,7.54,8.50,3.00,2
2021,6,1,19,50.24,119.32,5.96,5.96,3.00,1
2021,6,1,19,50.24,119.34,5.96,5.96,3.00,1
2021,6,1,19,50.06,115.48,1.94,1.94,1.00,1
2021,6,1,19,50.06,115.50,1.94,1.94,1.00,1
2021,6,1,19,50.04,115.52,1.65,1.65,1.00,1
2021,6,1,19,49.98,117.92,3.06,3.06,1.00,1
