# 2021   6   1   4  2021   6   1   8  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,4,59.54,112.24,5.79,6.53,2.00,2
2021,6,1,4,59.54,112.26,5.79,6.53,2.00,2
2021,6,1,4,59.52,112.26,5.81,6.55,2.00,2
2021,6,1,4,59.52,112.28,5.81,6.55,2.00,2
2021,6,1,4,59.50,112.28,5.83,6.58,2.00,2
2021,6,1,4,59.50,112.30,5.85,6.60,2.00,2
2021,6,1,4,58.62,103.34,3.35,3.35,3.00,1
2021,6,1,4,58.62,103.36,3.35,3.35,3.00,1
2021,6,1,4,58.62,103.38,3.35,3.35,3.00,1
2021,6,1,4,58.60,103.38,3.38,3.38,3.00,1
2021,6,1,4,58.60,103.40,3.38,3.38,3.00,1
2021,6,1,4,58.54,111.36,4.97,5.83,3.00,5
2021,6,1,4,58.54,111.38,4.97,5.83,3.00,5
2021,6,1,4,58.52,111.36,4.22,4.22,1.00,1
2021,6,1,4,58.52,111.38,4.97,5.83,3.00,5
2021,6,1,4,58.52,111.40,4.98,5.83,3.00,5
2021,6,1,4,58.34,110.42,8.15,8.19,3.00,2
2021,6,1,4,58.34,110.44,8.15,8.19,3.00,2
2021,6,1,4,58.34,110.46,5.72,5.93,3.00,2
2021,6,1,4,58.34,110.48,5.73,5.93,3.00,2
2021,6,1,4,58.32,110.44,8.15,8.19,3.00,2
2021,6,1,4,58.32,110.46,8.15,8.19,3.00,2
2021,6,1,4,58.32,110.48,5.73,5.93,3.00,2
2021,6,1,4,58.32,110.50,5.73,5.93,3.00,2
2021,6,1,4,58.30,110.52,7.18,7.23,3.00,2
2021,6,1,4,58.22,104.04,4.38,4.38,1.00,1
2021,6,1,4,58.22,104.06,4.38,4.38,1.00,1
2021,6,1,4,58.20,104.06,4.38,4.38,1.00,1
2021,6,1,4,58.20,104.08,4.38,4.38,1.00,1
2021,6,1,4,58.20,104.10,4.38,4.38,1.00,1
2021,6,1,4,58.04,101.06,3.64,3.64,1.00,1
2021,6,1,4,58.04,101.08,3.64,3.64,1.00,1
2021,6,1,4,58.02,101.02,3.81,3.81,1.00,1
2021,6,1,4,58.02,101.08,3.68,3.68,3.00,1
2021,6,1,4,58.02,101.10,3.68,3.68,3.00,1
2021,6,1,4,58.02,101.12,3.68,3.68,3.00,1
2021,6,1,4,58.00,101.14,5.00,5.00,3.00,1
2021,6,1,4,57.90,105.84,11.07,11.07,1.00,1
2021,6,1,4,57.90,105.86,11.10,11.10,1.00,1
2021,6,1,4,57.88,105.86,11.14,11.14,1.00,1
2021,6,1,4,57.88,105.88,11.14,11.14,1.00,1
2021,6,1,4,57.38,100.24,3.44,3.84,1.67,3
2021,6,1,4,57.38,106.96,6.27,6.27,3.00,1
2021,6,1,4,57.38,106.98,6.07,6.17,2.00,2
2021,6,1,4,57.38,107.00,6.07,6.17,2.00,2
2021,6,1,4,57.36,100.28,3.34,3.39,1.00,2
2021,6,1,4,57.36,106.98,6.07,6.17,3.00,2
2021,6,1,4,57.36,107.00,6.07,6.17,3.00,2
2021,6,1,4,57.36,107.02,6.01,6.03,3.00,2
2021,6,1,4,57.30,99.06,5.96,5.98,3.00,4
2021,6,1,4,56.96,98.46,4.27,4.32,3.00,2
2021,6,1,4,56.96,98.48,4.27,4.32,3.00,2
