# 2021   6   1   3  2021   6   1   3  57    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,3,60.00,138.76,8.80,8.80,3.00,1
2021,6,1,3,60.00,138.78,8.80,8.80,3.00,1
2021,6,1,3,59.48,121.78,3.07,3.07,3.00,1
2021,6,1,3,59.48,121.80,3.07,3.07,3.00,1
2021,6,1,3,59.48,121.82,2.55,2.55,3.00,1
2021,6,1,3,59.48,121.84,2.55,2.55,3.00,1
2021,6,1,3,59.32,120.16,1.82,1.82,1.00,1
2021,6,1,3,59.32,120.18,1.82,1.82,1.00,1
2021,6,1,3,59.30,105.64,6.10,6.10,1.00,1
2021,6,1,3,59.10,117.46,4.95,4.95,1.00,1
2021,6,1,3,59.10,117.48,4.35,4.95,2.00,2
2021,6,1,3,59.10,117.50,4.35,4.95,2.00,2
2021,6,1,3,59.08,117.48,4.95,4.95,3.00,1
2021,6,1,3,59.08,117.50,4.36,4.95,2.00,2
2021,6,1,3,58.54,111.36,4.45,4.48,3.00,2
2021,6,1,3,58.54,111.38,4.45,4.48,3.00,2
2021,6,1,3,58.52,109.50,4.16,4.84,3.00,4
2021,6,1,3,58.52,109.52,4.16,4.84,3.00,4
2021,6,1,3,58.52,111.34,4.43,4.43,1.00,1
2021,6,1,3,58.52,111.36,4.43,4.43,1.00,1
2021,6,1,3,58.52,111.38,4.45,4.48,3.00,2
2021,6,1,3,58.52,111.40,4.45,4.48,3.00,2
2021,6,1,3,58.50,109.52,4.16,4.84,3.00,4
2021,6,1,3,58.50,109.54,4.16,4.84,3.00,4
2021,6,1,3,58.48,107.58,8.64,9.27,1.00,4
2021,6,1,3,58.48,107.60,8.64,9.27,1.00,4
2021,6,1,3,58.46,107.60,8.64,9.27,1.00,4
2021,6,1,3,58.46,107.62,9.20,9.30,1.00,3
2021,6,1,3,58.44,107.62,9.20,9.30,1.00,3
2021,6,1,3,58.44,107.64,9.20,9.30,1.00,3
2021,6,1,3,58.38,110.42,4.47,4.47,3.00,1
2021,6,1,3,58.38,110.44,4.47,4.47,3.00,1
2021,6,1,3,58.36,110.44,4.47,4.47,3.00,1
2021,6,1,3,58.36,110.46,4.47,4.47,3.00,1
2021,6,1,3,58.36,110.48,4.03,4.03,1.00,1
2021,6,1,3,58.36,110.50,4.03,4.03,1.00,1
2021,6,1,3,58.34,110.42,8.27,8.27,3.00,1
2021,6,1,3,58.34,110.44,8.27,8.27,3.00,1
2021,6,1,3,58.34,110.46,5.23,5.23,3.00,1
2021,6,1,3,58.34,110.48,5.23,5.23,3.00,1
2021,6,1,3,58.32,110.44,8.29,8.29,3.00,1
2021,6,1,3,58.32,110.46,8.29,8.29,3.00,1
2021,6,1,3,58.32,110.48,5.25,5.25,3.00,1
2021,6,1,3,58.32,110.50,5.25,5.25,3.00,1
2021,6,1,3,58.30,110.46,4.63,4.63,3.00,1
2021,6,1,3,58.30,110.48,4.63,4.63,3.00,1
2021,6,1,3,58.30,110.52,5.80,5.80,3.00,1
2021,6,1,3,58.28,110.48,4.49,4.49,3.00,1
2021,6,1,3,58.28,110.50,4.49,4.49,3.00,1
2021,6,1,3,58.26,110.50,4.52,4.52,3.00,1
2021,6,1,3,58.26,110.52,4.52,4.52,3.00,1
2021,6,1,3,58.08,106.46,11.63,15.06,1.00,4
2021,6,1,3,58.06,100.96,3.64,3.64,3.00,1
2021,6,1,3,58.06,100.98,3.67,3.67,3.00,1
2021,6,1,3,58.06,101.00,3.67,3.67,1.00,1
2021,6,1,3,58.06,106.48,10.13,13.52,1.00,4
2021,6,1,3,58.06,106.50,10.13,13.52,1.00,4
2021,6,1,3,58.06,106.52,10.15,13.55,1.00,4
2021,6,1,3,58.04,101.00,3.67,3.67,3.00,1
2021,6,1,3,58.04,101.02,3.48,3.48,1.00,1
2021,6,1,3,58.04,101.04,3.48,3.48,1.00,1
2021,6,1,3,58.04,101.06,3.93,3.93,3.00,1
2021,6,1,3,58.04,101.08,3.77,3.77,3.00,1
2021,6,1,3,58.04,106.50,10.08,13.55,1.00,4
2021,6,1,3,58.04,106.52,10.05,13.55,1.00,4
2021,6,1,3,58.04,106.54,12.79,13.55,1.00,2
2021,6,1,3,58.02,101.02,3.50,3.50,3.00,1
2021,6,1,3,58.02,101.04,3.50,3.50,3.00,1
2021,6,1,3,58.02,101.06,3.52,3.52,3.00,1
2021,6,1,3,58.02,101.08,3.81,3.81,3.00,1
