# 2021   6   1   1  2021   6   1   3  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,1,59.82,131.66,3.14,3.14,3.00,1
2021,6,1,1,59.82,131.68,3.14,3.14,3.00,1
2021,6,1,1,59.80,131.66,3.14,3.14,3.00,1
2021,6,1,1,59.80,131.68,3.14,3.14,3.00,1
2021,6,1,1,59.78,131.68,3.14,3.14,3.00,1
2021,6,1,1,59.78,131.70,3.14,3.14,3.00,1
2021,6,1,1,59.60,125.58,4.57,4.57,1.00,1
2021,6,1,1,59.60,125.60,4.57,4.57,1.00,1
2021,6,1,1,59.60,125.62,3.92,3.92,3.00,1
2021,6,1,1,59.60,125.64,3.92,3.92,3.00,1
2021,6,1,1,59.58,125.60,4.57,4.57,1.00,1
2021,6,1,1,59.58,125.62,4.57,4.57,3.00,1
2021,6,1,1,59.58,125.64,3.92,3.92,3.00,1
2021,6,1,1,59.58,125.66,3.92,3.92,3.00,1
2021,6,1,1,59.56,125.62,4.57,4.57,1.00,1
2021,6,1,1,59.56,125.64,3.92,3.92,1.00,1
2021,6,1,1,59.56,125.66,3.92,3.92,1.00,1
2021,6,1,1,59.56,129.66,3.31,3.31,1.00,1
2021,6,1,1,59.56,129.68,3.31,3.31,3.00,1
2021,6,1,1,59.54,129.68,3.31,3.31,1.00,1
2021,6,1,1,59.32,126.16,4.87,5.03,3.00,2
2021,6,1,1,59.32,126.18,4.87,5.03,3.00,2
2021,6,1,1,59.30,126.16,4.59,5.03,2.33,3
2021,6,1,1,59.30,126.18,4.59,5.03,2.33,3
2021,6,1,1,59.28,126.18,4.59,5.03,3.00,3
2021,6,1,1,59.28,126.20,4.59,5.03,3.00,3
2021,6,1,1,59.20,102.54,3.67,3.68,3.00,2
2021,6,1,1,59.20,102.56,3.68,3.71,3.00,2
2021,6,1,1,59.10,117.46,3.52,3.90,2.20,5
2021,6,1,1,59.10,117.48,3.52,3.90,2.20,5
2021,6,1,1,59.10,117.50,3.52,3.90,2.20,5
2021,6,1,1,59.08,117.48,3.52,3.90,2.20,5
2021,6,1,1,59.08,117.50,3.52,3.90,2.20,5
2021,6,1,1,58.88,127.22,3.61,3.61,1.00,1
2021,6,1,1,58.54,111.36,3.88,4.17,3.00,3
2021,6,1,1,58.54,111.38,3.75,4.17,2.50,4
2021,6,1,1,58.52,109.50,3.64,3.83,2.00,2
2021,6,1,1,58.52,109.52,3.61,3.83,2.33,3
2021,6,1,1,58.52,111.34,4.22,4.22,1.00,1
2021,6,1,1,58.52,111.36,4.22,4.22,1.00,1
