# 2021   6   1  13  2021   6   1  14  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,13,58.44,107.64,9.12,9.12,1.00,1
2021,6,1,13,58.34,105.38,2.89,2.89,1.00,1
2021,6,1,13,57.90,105.84,15.81,15.81,1.00,1
2021,6,1,13,53.34,101.34,8.50,8.50,1.00,1
2021,6,1,13,53.34,101.36,8.50,8.50,1.00,1
2021,6,1,13,53.34,101.38,8.52,8.52,1.00,1
2021,6,1,13,53.32,101.38,8.52,8.52,1.00,1
2021,6,1,13,53.32,101.40,8.52,8.52,1.00,1
2021,6,1,13,52.52,143.16,20.60,20.60,5.00,1
2021,6,1,13,52.52,143.18,20.60,20.60,5.00,1
2021,6,1,13,52.50,143.16,20.60,20.60,5.00,1
2021,6,1,13,52.50,143.18,20.60,20.60,5.00,1
2021,6,1,13,51.82,95.84,7.68,7.68,1.00,1
2021,6,1,13,51.82,95.86,7.68,7.68,1.00,1
2021,6,1,13,51.80,95.86,7.71,7.71,1.00,1
2021,6,1,13,51.80,95.88,7.71,7.71,1.00,1
2021,6,1,13,51.44,124.82,6.46,6.46,3.00,1
2021,6,1,13,51.44,124.84,6.46,6.46,3.00,1
2021,6,1,13,50.54,121.66,15.56,15.56,3.00,1
2021,6,1,13,50.52,121.66,15.56,15.56,1.00,1
2021,6,1,13,50.52,121.68,15.56,15.56,3.00,1
2021,6,1,13,50.32,122.14,2.02,2.02,3.00,1
2021,6,1,13,49.54,117.80,9.18,9.18,1.00,1
2021,6,1,13,49.30,119.22,6.75,6.75,1.00,1
2021,6,1,13,49.30,119.26,9.17,9.17,3.00,1
2021,6,1,13,49.28,119.26,9.17,9.17,3.00,1
2021,6,1,13,49.28,119.28,9.17,9.17,3.00,1
2021,6,1,13,49.12,99.30,13.83,13.83,3.00,1
2021,6,1,13,48.94,88.92,22.49,22.49,1.00,1
2021,6,1,13,48.94,88.94,22.53,22.53,1.00,1
2021,6,1,13,48.94,88.96,22.53,22.53,1.00,1
2021,6,1,13,48.92,88.96,22.53,22.53,1.00,1
2021,6,1,13,48.92,88.98,22.56,22.56,1.00,1
2021,6,1,13,48.92,89.00,22.56,22.56,1.00,1
2021,6,1,13,48.90,98.80,22.75,22.75,1.00,1
2021,6,1,13,47.56,123.42,8.75,8.75,1.00,1
2021,6,1,13,47.54,102.24,10.65,10.65,3.00,1
2021,6,1,13,47.54,102.26,10.65,10.65,3.00,1
2021,6,1,13,47.52,102.26,10.65,10.65,3.00,1
2021,6,1,13,47.52,102.28,10.65,10.65,3.00,1
2021,6,1,13,47.50,102.00,19.73,19.73,5.00,1
2021,6,1,13,47.50,102.02,19.73,19.73,5.00,1
2021,6,1,13,47.48,102.00,10.62,10.62,3.00,1
2021,6,1,13,47.48,102.02,19.73,19.73,5.00,1
2021,6,1,13,47.48,102.04,19.73,19.73,5.00,1
2021,6,1,13,47.46,102.16,15.88,15.88,3.00,1
2021,6,1,13,47.44,102.18,15.88,15.88,3.00,1
2021,6,1,13,47.44,102.20,15.88,15.88,3.00,1
2021,6,1,13,47.42,102.24,9.82,9.82,3.00,1
2021,6,1,13,47.40,101.90,10.85,10.85,3.00,1
2021,6,1,13,47.40,101.92,10.85,10.85,3.00,1
2021,6,1,13,47.40,102.26,9.84,9.84,3.00,1
2021,6,1,13,47.40,102.28,9.84,9.84,3.00,1
2021,6,1,13,47.40,102.30,11.52,11.52,3.00,1
2021,6,1,13,47.40,102.32,11.56,11.56,3.00,1
2021,6,1,13,47.38,102.34,11.56,11.56,3.00,1
2021,6,1,13,46.78,122.66,6.07,6.07,3.00,1
2021,6,1,13,46.78,122.68,6.07,6.07,3.00,1
2021,6,1,13,46.52,103.34,6.96,6.96,1.00,1
2021,6,1,13,46.52,103.36,6.96,6.96,1.00,1
2021,6,1,13,46.50,103.36,6.96,6.96,1.00,1
2021,6,1,13,46.36,125.56,8.48,8.48,3.00,1
2021,6,1,13,46.34,125.54,13.00,13.00,3.00,1
2021,6,1,13,46.32,125.54,10.07,13.00,2.00,2
2021,6,1,13,46.32,125.56,8.24,8.24,1.00,1
2021,6,1,13,46.32,125.58,8.24,8.24,3.00,1
2021,6,1,13,46.30,124.10,18.84,18.84,3.00,1
2021,6,1,13,46.28,124.10,18.90,18.90,3.00,1
2021,6,1,13,46.28,124.12,18.90,18.90,3.00,1
2021,6,1,13,46.14,123.26,11.04,11.04,3.00,1
2021,6,1,13,45.84,104.68,3.04,3.04,1.00,1
2021,6,1,13,45.84,104.70,3.04,3.04,3.00,1
2021,6,1,13,45.82,104.70,3.04,3.04,3.00,1
2021,6,1,13,45.82,104.72,3.04,3.04,3.00,1
2021,6,1,13,45.70,106.92,4.39,4.39,3.00,1
2021,6,1,13,45.70,106.94,4.39,4.39,3.00,1
2021,6,1,13,45.40,123.80,9.60,9.60,3.00,1
2021,6,1,13,45.40,123.84,15.28,15.28,1.00,1
2021,6,1,13,45.38,123.84,15.28,15.28,1.00,1
2021,6,1,13,45.36,133.14,14.55,14.55,3.00,1
2021,6,1,13,45.34,133.14,14.55,14.55,3.00,1
2021,6,1,13,45.32,91.04,22.65,22.65,1.00,1
2021,6,1,13,45.24,123.34,9.89,11.10,2.33,3
2021,6,1,13,45.24,123.36,9.89,11.10,2.33,3
