# 2021   6   1  18  2021   6   1  19  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,18,60.00,115.20,2.23,2.23,1.00,1
2021,6,1,18,59.78,117.52,29.11,29.11,1.00,1
2021,6,1,18,58.48,107.58,8.56,12.69,1.00,6
2021,6,1,18,58.48,107.60,8.53,12.51,1.00,6
2021,6,1,18,58.46,107.60,8.53,12.51,1.00,6
2021,6,1,18,58.46,107.62,8.51,12.51,1.00,6
2021,6,1,18,58.44,107.60,5.13,5.13,1.00,1
2021,6,1,18,58.44,107.62,8.51,12.51,1.00,6
2021,6,1,18,58.44,107.64,8.51,12.51,1.00,6
2021,6,1,18,58.08,106.46,9.26,11.29,1.00,3
2021,6,1,18,58.06,106.48,9.31,11.29,1.00,3
2021,6,1,18,58.06,106.50,9.32,11.32,1.00,3
2021,6,1,18,58.06,106.52,9.32,11.32,1.00,3
2021,6,1,18,58.06,106.54,8.83,12.97,1.00,6
2021,6,1,18,58.06,106.56,8.83,12.97,1.00,6
2021,6,1,18,58.04,106.50,9.32,11.32,1.00,3
2021,6,1,18,58.04,106.52,9.27,11.32,1.00,3
2021,6,1,18,58.04,106.54,9.27,11.32,1.00,3
2021,6,1,18,58.04,106.56,8.82,13.00,1.00,6
2021,6,1,18,58.04,106.58,8.83,13.00,1.00,6
2021,6,1,18,58.00,106.78,6.33,7.44,1.00,6
2021,6,1,18,58.00,106.80,6.33,7.44,1.00,6
2021,6,1,18,57.98,106.82,6.71,7.81,1.00,6
2021,6,1,18,57.98,106.84,6.69,7.71,1.00,6
2021,6,1,18,57.96,106.84,6.65,7.68,1.00,6
2021,6,1,18,57.96,106.86,6.63,7.68,1.00,6
2021,6,1,18,57.90,105.84,18.08,19.99,1.00,4
2021,6,1,18,57.90,105.86,18.08,19.99,1.00,4
2021,6,1,18,57.90,105.88,12.02,12.81,3.00,2
2021,6,1,18,57.90,105.90,12.03,12.81,3.00,2
2021,6,1,18,57.90,105.92,12.03,12.81,3.00,2
2021,6,1,18,57.88,105.86,18.16,20.06,1.00,4
2021,6,1,18,57.88,105.88,18.10,19.80,1.00,4
2021,6,1,18,57.88,105.90,12.08,12.86,3.00,2
2021,6,1,18,57.88,105.92,12.08,12.86,3.00,2
2021,6,1,18,57.88,105.94,12.08,12.86,3.00,2
2021,6,1,18,57.86,105.94,12.09,12.88,3.00,2
2021,6,1,18,57.86,105.96,11.97,12.65,3.00,2
2021,6,1,18,56.54,160.84,4.37,4.37,1.00,1
2021,6,1,18,51.92,143.16,4.59,4.59,3.00,1
2021,6,1,18,51.90,143.16,4.59,4.59,3.00,1
2021,6,1,18,51.54,143.34,4.68,4.68,1.00,1
2021,6,1,18,51.52,143.26,6.51,6.84,3.00,2
2021,6,1,18,51.52,143.28,6.51,6.84,3.00,2
2021,6,1,18,51.52,143.30,5.81,6.34,3.00,2
2021,6,1,18,51.52,143.32,4.68,4.68,3.00,1
2021,6,1,18,51.52,143.34,4.68,4.68,3.00,1
2021,6,1,18,50.40,127.90,15.26,15.26,3.00,1
2021,6,1,18,50.40,127.92,15.26,15.26,3.00,1
2021,6,1,18,50.38,127.92,15.26,15.26,3.00,1
2021,6,1,18,50.26,119.28,5.86,5.86,3.00,1
2021,6,1,18,49.84,128.48,4.74,4.74,1.00,1
2021,6,1,18,49.54,115.54,6.73,6.73,1.00,1
2021,6,1,18,49.50,117.78,12.07,12.07,3.00,1
2021,6,1,18,49.50,117.80,12.07,12.07,3.00,1
2021,6,1,18,49.48,117.80,12.07,12.07,3.00,1
2021,6,1,18,49.30,119.22,14.42,16.41,1.00,3
2021,6,1,18,49.30,119.26,11.72,13.21,3.00,2
2021,6,1,18,49.28,119.26,11.72,13.21,3.00,2
2021,6,1,18,49.28,119.28,11.72,13.21,3.00,2
2021,6,1,18,49.22,96.54,4.02,4.02,1.00,1
2021,6,1,18,49.22,96.56,4.02,4.02,1.00,1
2021,6,1,18,49.22,96.58,4.02,4.02,3.00,1
2021,6,1,18,49.20,96.58,4.02,4.02,3.00,1
2021,6,1,18,49.20,96.60,4.05,4.05,3.00,1
2021,6,1,18,48.90,117.00,14.08,14.08,1.00,1
2021,6,1,18,48.30,124.02,9.01,9.01,3.00,1
2021,6,1,18,48.30,126.64,8.18,8.48,1.00,2
2021,6,1,18,48.28,126.64,8.18,8.48,1.00,2
2021,6,1,18,48.28,126.66,8.18,8.48,1.00,2
2021,6,1,18,47.96,123.44,16.36,19.75,1.00,3
2021,6,1,18,47.94,123.44,16.36,19.75,1.00,3
2021,6,1,18,47.92,119.58,4.78,4.78,3.00,1
2021,6,1,18,47.92,119.60,4.78,4.78,3.00,1
2021,6,1,18,47.68,127.16,7.05,7.05,1.00,1
2021,6,1,18,47.66,127.16,7.05,7.05,1.00,1
2021,6,1,18,47.56,123.40,10.53,12.59,3.00,3
2021,6,1,18,47.56,123.42,10.54,12.63,3.00,3
2021,6,1,18,47.44,125.46,11.49,11.49,1.00,1
2021,6,1,18,47.44,125.48,11.49,11.49,1.00,1
2021,6,1,18,47.42,125.48,11.49,11.49,1.00,1
2021,6,1,18,47.40,127.50,11.36,11.36,3.00,1
2021,6,1,18,47.38,127.50,11.36,11.36,3.00,1
2021,6,1,18,47.38,127.52,11.36,11.36,3.00,1
2021,6,1,18,47.06,134.16,9.70,9.70,3.00,1
2021,6,1,18,46.70,96.80,6.29,6.29,1.00,1
2021,6,1,18,46.68,96.80,6.29,6.29,1.00,1
2021,6,1,18,46.68,96.82,6.10,6.29,2.00,2
2021,6,1,18,46.62,117.78,5.24,5.24,3.00,1
2021,6,1,18,46.30,126.60,12.07,12.07,1.00,1
2021,6,1,18,46.30,126.62,12.07,12.07,1.00,1
2021,6,1,18,46.30,126.64,20.11,20.11,1.00,1
2021,6,1,18,46.28,126.60,12.11,12.11,1.00,1
2021,6,1,18,46.28,126.62,12.11,12.11,1.00,1
2021,6,1,18,46.28,126.64,20.17,20.17,1.00,1
2021,6,1,18,46.02,127.14,9.08,9.08,3.00,1
2021,6,1,18,46.00,127.16,7.98,7.98,3.00,1
2021,6,1,18,45.98,127.22,6.36,6.36,1.00,1
2021,6,1,18,45.82,134.42,10.90,10.90,3.00,1
2021,6,1,18,45.82,134.44,10.90,10.90,3.00,1
2021,6,1,18,45.70,109.92,4.39,4.39,3.00,1
2021,6,1,18,45.70,109.94,4.39,4.39,3.00,1
2021,6,1,18,45.70,131.78,10.24,10.24,3.00,1
2021,6,1,18,45.70,131.80,10.24,10.24,3.00,1
2021,6,1,18,45.68,99.08,10.10,10.10,1.00,1
2021,6,1,18,45.68,109.94,4.39,4.39,1.00,1
2021,6,1,18,45.68,131.78,10.24,10.24,3.00,1
2021,6,1,18,45.68,131.80,10.24,10.24,1.00,1
2021,6,1,18,45.60,134.62,10.62,10.62,3.00,1
2021,6,1,18,45.58,134.64,22.07,22.07,3.00,1
2021,6,1,18,45.58,134.66,22.07,22.07,3.00,1
2021,6,1,18,45.56,134.66,22.07,22.07,3.00,1
2021,6,1,18,43.32,118.98,14.12,14.12,1.00,1
2021,6,1,18,42.48,110.66,11.90,11.90,1.00,1
2021,6,1,18,42.46,110.66,11.90,11.90,1.00,1
2021,6,1,18,42.46,110.68,11.90,11.90,1.00,1
2021,6,1,18,42.32,101.24,15.99,15.99,1.00,1
2021,6,1,18,42.32,101.26,15.99,15.99,1.00,1
2021,6,1,18,40.64,109.72,9.29,15.12,1.00,5
2021,6,1,18,40.64,109.74,9.29,15.12,1.00,5
2021,6,1,18,40.64,109.76,6.92,6.92,3.00,1
2021,6,1,18,39.22,108.94,6.41,6.41,1.00,1
2021,6,1,18,39.22,108.96,6.41,6.41,1.00,1
2021,6,1,18,39.20,108.96,11.99,13.17,1.00,3
2021,6,1,18,39.18,108.96,11.99,13.17,1.00,3
2021,6,1,18,39.10,109.46,5.21,7.89,3.00,5
2021,6,1,18,39.10,109.48,5.21,7.89,3.00,5
2021,6,1,18,39.10,109.86,17.86,17.86,1.00,1
2021,6,1,18,39.10,109.88,22.93,25.91,1.00,2
2021,6,1,18,39.10,109.90,22.93,25.91,1.00,2
2021,6,1,18,39.08,109.48,6.68,8.85,3.00,6
2021,6,1,18,38.76,110.16,11.15,11.15,3.00,1
2021,6,1,18,38.76,110.18,11.15,11.15,3.00,1
2021,6,1,18,37.70,108.88,8.51,8.51,3.00,1
2021,6,1,18,37.68,108.92,16.31,18.62,3.00,2
2021,6,1,18,37.68,108.94,16.31,18.62,3.00,2
2021,6,1,18,34.06,89.84,5.63,5.63,1.00,1
2021,6,1,18,34.06,89.86,5.63,5.63,1.00,1
2021,6,1,18,33.92,88.16,9.58,9.58,1.00,1
2021,6,1,18,33.92,88.18,9.58,9.58,1.00,1
2021,6,1,18,33.92,88.20,9.58,9.58,1.00,1
2021,6,1,18,33.90,88.48,2.47,2.47,1.00,1
2021,6,1,18,33.88,88.24,8.86,8.86,1.00,1
2021,6,1,18,33.22,87.98,11.79,12.45,1.00,2
2021,6,1,18,33.22,88.00,11.81,12.49,1.00,2
2021,6,1,18,33.20,87.96,6.81,7.97,1.00,2
2021,6,1,18,33.20,87.98,7.97,7.97,1.00,1
2021,6,1,18,32.94,88.10,8.32,9.11,2.00,2
2021,6,1,18,32.94,88.12,8.32,9.11,2.00,2
2021,6,1,18,32.74,89.46,8.30,8.30,1.00,1
2021,6,1,18,32.74,89.48,8.30,8.30,1.00,1
2021,6,1,18,32.26,102.82,20.49,20.49,3.00,1
2021,6,1,18,32.26,102.84,20.49,20.49,3.00,1
2021,6,1,18,32.24,84.98,7.29,7.29,1.00,1
2021,6,1,18,32.24,85.00,6.49,6.49,1.00,1
2021,6,1,18,32.24,85.02,6.54,6.54,1.00,1
2021,6,1,18,31.90,89.70,6.15,6.15,1.00,1
2021,6,1,18,31.88,83.04,11.85,13.77,1.00,2
2021,6,1,18,31.88,83.06,13.77,13.77,1.00,1
2021,6,1,18,31.88,83.08,13.22,13.77,1.00,2
2021,6,1,18,31.88,111.12,16.55,16.55,3.00,1
