# 2021   6   1  21  2021   6   2   5  37    .02
#year,month,day,hour,lat,lon,ave(frp),max(frp),ave(confidence),N
2021,6,1,21,59.86,136.58,2.54,2.71,3.00,2
2021,6,1,21,59.86,136.60,2.54,2.71,3.00,2
2021,6,1,21,59.84,136.60,2.37,2.37,3.00,1
2021,6,1,21,59.82,136.60,2.37,2.37,1.00,1
2021,6,1,21,59.82,136.62,2.37,2.37,3.00,1
2021,6,1,21,58.48,107.52,6.09,7.25,1.00,3
2021,6,1,21,58.48,107.54,5.87,7.25,1.00,2
2021,6,1,21,58.48,107.56,5.87,7.25,1.00,2
2021,6,1,21,58.48,107.58,7.08,8.31,1.00,2
2021,6,1,21,58.48,107.60,7.08,8.31,1.00,2
2021,6,1,21,58.46,107.54,6.22,7.25,1.00,3
2021,6,1,21,58.46,107.56,6.22,7.25,1.00,3
2021,6,1,21,58.46,107.58,6.22,7.25,1.00,3
2021,6,1,21,58.46,107.60,7.10,8.34,1.00,2
2021,6,1,21,58.46,107.62,7.10,8.34,1.00,2
2021,6,1,21,58.44,107.58,6.23,7.28,1.00,3
2021,6,1,21,58.44,107.60,6.23,7.28,1.00,3
2021,6,1,21,58.44,107.62,7.10,8.34,1.00,2
2021,6,1,21,58.44,107.64,7.10,8.34,1.00,2
2021,6,1,21,58.08,106.46,11.98,17.16,1.00,5
2021,6,1,21,58.06,106.48,12.12,17.27,1.00,5
2021,6,1,21,58.06,106.50,12.13,17.27,1.00,5
2021,6,1,21,58.06,106.52,12.13,17.27,1.00,5
2021,6,1,21,58.04,106.50,12.13,17.27,1.00,5
2021,6,1,21,58.04,106.52,12.13,17.27,1.00,5
2021,6,1,21,58.04,106.54,12.14,17.27,1.00,5
2021,6,1,21,58.04,106.74,11.87,11.87,1.00,1
2021,6,1,21,58.04,106.76,11.87,11.87,1.00,1
2021,6,1,21,58.02,106.76,11.62,11.62,1.00,1
2021,6,1,21,58.02,106.78,11.62,11.62,1.00,1
2021,6,1,21,58.02,106.80,11.62,11.62,1.00,1
2021,6,1,21,58.00,106.74,7.13,7.13,1.00,1
2021,6,1,21,58.00,106.76,7.13,7.13,1.00,1
2021,6,1,21,58.00,106.78,6.88,8.05,1.00,3
2021,6,1,21,58.00,106.80,6.89,8.05,1.00,3
2021,6,1,21,58.00,106.82,11.65,11.65,1.00,1
2021,6,1,21,57.98,106.76,6.52,7.15,1.00,2
2021,6,1,21,57.98,106.78,6.52,7.15,1.00,2
2021,6,1,21,57.98,106.80,6.52,7.15,1.00,2
2021,6,1,21,57.98,106.82,7.48,8.05,1.00,3
2021,6,1,21,57.98,106.84,7.49,8.07,1.00,3
2021,6,1,21,57.96,105.76,18.59,18.59,1.00,1
2021,6,1,21,57.96,105.78,18.59,18.59,1.00,1
2021,6,1,21,57.96,106.80,6.52,7.15,1.00,2
2021,6,1,21,57.96,106.82,6.54,7.15,1.00,2
2021,6,1,21,57.96,106.84,17.40,47.10,1.00,4
2021,6,1,21,57.96,106.86,17.40,47.10,1.00,4
2021,6,1,21,57.94,105.78,18.59,18.59,1.00,1
2021,6,1,21,57.94,105.80,18.62,18.62,1.00,1
2021,6,1,21,57.94,105.82,18.62,18.62,1.00,1
2021,6,1,21,57.92,105.82,18.62,18.62,1.00,1
2021,6,1,21,57.92,105.84,18.65,18.65,1.00,1
2021,6,1,21,57.90,105.84,17.50,25.01,1.00,6
2021,6,1,21,57.90,105.86,17.51,25.01,1.00,6
2021,6,1,21,57.88,105.86,17.53,25.13,1.00,6
2021,6,1,21,57.88,105.88,17.54,25.13,1.00,6
2021,6,1,21,55.90,159.64,7.87,7.87,3.00,1
2021,6,1,21,53.96,140.26,9.11,9.11,1.00,1
2021,6,1,21,52.64,140.10,3.73,3.73,1.00,1
2021,6,1,21,52.64,140.12,3.73,3.73,1.00,1
2021,6,1,21,52.62,140.10,3.73,3.73,3.00,1
2021,6,1,21,52.62,140.12,3.73,3.73,3.00,1
2021,6,1,21,52.56,140.14,4.03,4.03,3.00,1
2021,6,1,21,52.56,140.16,4.03,4.03,3.00,1
2021,6,1,21,52.54,140.14,4.03,4.03,3.00,1
2021,6,1,21,52.54,140.16,4.03,4.03,3.00,1
2021,6,1,21,50.42,142.78,3.07,3.07,1.00,1
2021,6,1,21,50.40,142.78,4.14,4.14,3.00,1
2021,6,1,21,50.38,142.78,4.14,4.14,3.00,1
2021,6,1,21,50.36,142.78,3.51,3.51,3.00,1
2021,6,1,21,50.34,142.78,3.51,3.51,3.00,1
2021,6,1,21,50.24,119.28,1.65,1.65,3.00,1
2021,6,1,21,50.24,119.30,1.65,1.65,1.00,1
2021,6,1,21,48.90,97.32,18.97,18.97,1.00,1
2021,6,1,21,48.90,97.34,18.97,18.97,3.00,1
2021,6,1,21,48.84,129.58,2.09,2.09,3.00,1
2021,6,1,21,48.82,129.58,2.09,2.09,3.00,1
2021,6,1,21,48.82,129.60,2.09,2.09,3.00,1
2021,6,1,21,48.80,129.46,2.15,2.15,3.00,1
2021,6,1,21,48.80,129.48,2.15,2.15,3.00,1
2021,6,1,21,48.72,129.72,3.50,3.50,3.00,1
2021,6,1,21,48.72,129.74,3.50,3.50,1.00,1
2021,6,1,21,48.38,96.10,9.08,9.51,1.00,2
2021,6,1,21,48.38,96.12,9.08,9.51,3.00,2
2021,6,1,21,48.36,119.56,2.80,2.80,3.00,1
2021,6,1,21,48.36,119.58,2.80,2.80,3.00,1
2021,6,1,21,48.34,119.58,2.80,2.80,3.00,1
2021,6,1,21,47.56,129.24,2.47,2.47,1.00,1
2021,6,1,21,47.56,129.26,2.47,2.47,1.00,1
2021,6,1,21,47.44,94.86,12.34,14.51,1.00,2
2021,6,1,21,47.44,94.88,12.34,14.51,1.00,2
2021,6,1,21,47.44,94.90,12.36,14.51,1.00,2
2021,6,1,21,47.42,94.90,12.40,14.54,3.00,2
2021,6,1,21,47.42,94.92,12.40,14.54,3.00,2
2021,6,1,21,46.70,96.80,12.82,12.82,1.00,1
