171,2019,1,1,1126,1.62,101.26,4.95,0,2,3,15.05,0
172,2019,1,1,1126,1.62,101.28,4.95,0,2,3,10.41,0
156,2019,1,1,1138,1.62,101.26,4.95,0,2,5,25.88,0
157,2019,1,1,1138,1.62,101.28,4.95,0,2,3,7.3,0
139,2019,1,1,1143,1.62,101.26,4.95,0,2,5,15.71,0
140,2019,1,1,1143,1.62,101.28,4.95,0,2,3,14.9,0
143,2019,1,1,1154,1.62,101.26,4.95,0,2,5,22.76,0
136,2019,1,1,1206,1.62,101.26,4.95,0,2,5,19.84,0
137,2019,1,1,1206,1.62,101.28,4.95,0,2,3,6.88,0
97,2019,1,1,1217,1.62,101.26,4.95,0,2,5,25.54,0
140,2019,1,1,1234,1.62,101.26,4.95,0,2,3,29.28,0
122,2019,1,1,1245,1.62,101.26,4.95,0,2,3,17.0,0
123,2019,1,1,1245,1.62,101.28,4.95,0,2,3,15.72,0
122,2019,1,1,1256,1.62,101.26,4.95,0,2,3,28.98,0
123,2019,1,1,1256,-0.14,115.34,4.96,0,1,1,9.64,0
94,2019,1,1,1336,5.34,115.7,4.94,0,1,3,23.29,0
99,2019,1,1,1347,1.62,101.26,4.95,0,2,3,8.06,0
100,2019,1,1,1347,1.62,101.28,4.95,0,2,3,9.54,0
85,2019,1,1,1358,-5.04,140.84,4.94,0,2,3,2.26,0
103,2019,1,1,1404,2.78,125.4,4.95,0,2,1,16.43,0
104,2019,1,1,1404,1.48,127.62,4.95,1,2,1,12.69,0
115,2019,1,1,1426,2.78,125.4,4.95,0,2,1,24.39,0
116,2019,1,1,1426,1.48,127.62,4.95,1,2,1,5.2,0
102,2019,1,1,1438,2.78,125.4,4.95,0,2,1,14.96,0
134,2019,1,1,1454,1.48,127.62,4.95,1,2,1,5.34,0
102,2019,1,1,1517,-5.1,120.1,4.94,0,1,3,32.15,0
86,2019,1,1,1528,-5.58,119.92,4.93,0,1,3,22.81,0
100,2019,1,1,1624,2.78,125.4,4.95,0,2,1,4.52,0
92,2019,1,1,1636,1.64,101.26,4.95,0,2,3,9.16,0
93,2019,1,1,1636,1.62,101.26,4.95,0,1,3,11.41,0
90,2019,1,1,1653,1.64,101.26,4.95,0,2,3,12.67,0
91,2019,1,1,1653,1.62,101.26,4.95,0,2,3,11.76,0
92,2019,1,1,1658,-7.06,107.68,4.92,0,1,3,13.95,0
77,2019,1,1,1704,2.78,125.4,4.95,0,2,1,6.55,0
78,2019,1,1,1704,1.64,101.26,4.95,0,2,1,7.86,0
79,2019,1,1,1704,1.62,101.26,4.95,0,2,3,8.91,0
80,2019,1,1,1704,1.62,101.28,4.95,0,2,3,8.35,0
93,2019,1,1,1726,-6.7,107.62,4.92,0,1,3,9.94,0
94,2019,1,1,1726,-7.0,111.76,4.92,0,2,1,2.41,0
86,2019,1,1,1749,-7.16,111.56,4.92,0,1,3,5.94,0
64,2019,1,1,1754,4.56,115.52,4.94,0,1,1,3.89,0
65,2019,1,1,1754,1.62,101.26,4.95,0,1,3,12.24,0
83,2019,1,1,1817,-7.52,110.9,4.91,0,1,3,22.28,0
96,2019,1,1,1908,-7.74,111.82,4.91,0,1,3,18.1,0
97,2019,1,1,1908,-7.74,111.84,4.91,0,1,1,14.67,0
93,2019,1,1,1924,2.78,125.4,4.95,0,2,1,11.08,0
94,2019,1,1,1924,1.62,101.26,4.95,0,2,3,21.68,0
95,2019,1,1,1924,-8.14,112.0,4.91,0,1,1,9.79,0
93,2019,1,1,1936,1.14,115.66,4.96,0,2,1,2.86,0
73,2019,1,1,1947,0.64,116.38,4.96,0,1,3,6.17,0
74,2019,1,1,1947,-1.9,132.92,4.95,0,1,3,7.1,0
75,2019,1,1,1947,-1.92,132.92,4.95,0,1,3,6.03,0
94,2019,1,1,1953,0.64,116.42,4.96,0,1,3,11.13,0
68,2019,1,1,2004,4.68,115.54,4.94,0,1,3,6.52,0
98,2019,1,1,2015,-5.16,120.26,4.94,0,1,3,11.9,0
86,2019,1,1,2043,1.62,101.26,4.95,0,1,3,22.28,0
95,2019,1,1,2054,5.96,100.78,4.93,0,2,1,3.14,0
93,2019,1,1,2106,1.5,127.62,4.95,1,1,1,18.95,0
93,2019,1,1,2117,1.62,101.28,4.95,0,1,3,30.14,0
135,2019,1,1,2123,1.62,101.26,4.95,0,2,3,11.99,0
85,2019,1,1,2134,1.62,101.26,4.95,0,2,3,13.7,0
82,2019,1,1,2145,1.64,101.26,4.95,0,2,3,15.11,0
83,2019,1,1,2145,1.62,101.26,4.95,0,1,3,17.1,0
69,2019,1,1,2156,1.64,101.26,4.95,0,2,3,14.23,0
83,2019,1,1,2208,1.64,101.26,4.95,0,2,3,14.13,0
84,2019,1,1,2208,1.62,101.26,4.95,0,2,3,21.6,0
85,2019,1,1,2208,-7.36,111.84,4.92,0,1,3,4.49,0
95,2019,1,1,2213,1.64,101.26,4.95,0,2,3,13.81,0
96,2019,1,1,2213,1.62,101.26,4.95,0,1,3,26.83,0
97,2019,1,1,2219,-7.08,111.7,4.92,0,1,1,8.49,0
90,2019,1,1,2224,1.64,101.26,4.95,0,2,3,7.01,0
91,2019,1,1,2224,-7.32,111.82,4.92,0,1,3,9.74,0
86,2019,1,1,2236,-2.58,121.38,4.95,0,2,1,9.85,0
101,2019,1,1,2253,1.62,101.26,4.95,0,1,3,23.72,0
102,2019,1,1,2258,-2.58,121.38,4.95,0,3,1,8.61,0
103,2019,1,1,2315,-2.58,121.38,4.95,0,3,1,6.35,0
79,2019,1,1,2338,-2.58,121.36,4.95,0,2,1,8.09,0
77,2019,1,1,2343,-2.58,121.38,4.95,0,2,1,6.79,0
74,2019,1,2,6,-2.58,121.38,4.95,0,2,1,7.27,0
60,2019,1,2,34,-2.6,121.36,4.95,0,2,1,7.47,0
57,2019,1,2,147,1.62,101.26,4.95,0,2,3,16.46,0
58,2019,1,2,147,-4.56,136.88,4.94,0,3,1,4.06,0
80,2019,1,2,153,0.04,101.84,4.96,0,3,3,3.57,0
81,2019,1,2,158,-4.56,136.88,4.94,0,3,1,3.69,0
100,2019,1,2,204,0.04,101.84,4.96,0,3,1,3.66,0
101,2019,1,2,204,-4.56,136.88,4.94,0,3,1,3.77,0
63,2019,1,2,215,1.64,101.26,4.95,0,2,3,13.51,0
64,2019,1,2,215,1.62,101.26,4.95,0,1,1,24.38,0
65,2019,1,2,215,-4.54,136.88,4.94,0,2,1,3.91,0
66,2019,1,2,215,-4.56,136.88,4.94,0,3,1,3.32,0
44,2019,1,2,226,-2.58,121.36,4.95,0,3,1,5.47,0
45,2019,1,2,226,-2.58,121.38,4.95,0,3,1,7.63,0
46,2019,1,2,226,-2.6,121.36,4.95,0,2,1,6.6,0
47,2019,1,2,226,-4.54,136.88,4.94,0,2,1,3.62,0
48,2019,1,2,226,-4.56,136.88,4.94,0,3,1,3.17,0
55,2019,1,2,254,-4.54,136.88,4.94,0,2,1,7.42,0
127,2019,1,2,306,4.48,97.96,4.94,0,3,1,3.0,0
128,2019,1,2,306,-2.58,121.36,4.95,0,2,1,18.84,0
129,2019,1,2,306,-2.58,121.38,4.95,0,3,1,6.14,0
127,2019,1,2,317,4.48,97.96,4.94,0,3,1,3.04,0
180,2019,1,2,345,1.72,128.0,4.95,0,2,1,4.67,0
177,2019,1,2,356,6.0,125.08,4.93,0,3,3,6.16,0
178,2019,1,2,356,1.72,128.0,4.95,0,3,1,3.71,0
179,2019,1,2,356,0.04,101.84,4.96,0,3,1,5.55,0
163,2019,1,2,408,1.46,124.84,4.95,0,2,1,6.55,0
206,2019,1,2,413,-3.08,121.24,4.95,0,2,3,13.9,0
197,2019,1,2,424,0.04,101.84,4.96,0,3,1,6.51,0
218,2019,1,2,645,-3.86,104.2,4.95,0,1,1,27.73,0
219,2019,1,2,645,-3.86,104.22,4.95,0,1,3,27.73,0
194,2019,1,2,736,2.78,125.4,4.95,0,2,1,9.06,0
210,2019,1,2,747,2.78,125.4,4.95,0,2,1,10.81,0
211,2019,1,2,747,-3.86,104.18,4.95,0,1,1,101.64,0
212,2019,1,2,747,-3.86,104.2,4.95,0,2,1,38.43,0
213,2019,1,2,747,-3.86,104.22,4.95,0,2,1,38.43,0
218,2019,1,2,753,2.78,125.4,4.95,0,1,1,41.16,0
219,2019,1,2,753,0.06,100.98,4.96,0,3,3,5.51,0
220,2019,1,2,758,-3.86,104.2,4.95,0,2,1,15.25,0
221,2019,1,2,758,-3.86,104.22,4.95,0,2,1,15.24,0
256,2019,1,2,804,0.52,101.44,4.96,0,2,1,4.99,0
257,2019,1,2,804,0.06,100.96,4.96,0,3,3,3.93,0
224,2019,1,2,815,2.78,125.4,4.95,0,2,1,7.06,0
208,2019,1,2,838,2.78,125.4,4.95,0,2,1,5.07,0
179,2019,1,2,843,2.78,125.4,4.95,0,2,1,5.74,0
217,2019,1,2,906,2.78,125.4,4.95,0,2,1,11.38,0
184,2019,1,2,917,2.78,125.4,4.95,0,2,1,11.08,0
191,2019,1,2,923,2.78,125.4,4.95,0,2,1,6.9,0
174,2019,1,2,934,2.78,125.4,4.95,0,2,1,8.24,0
203,2019,1,2,945,2.78,125.4,4.95,0,2,1,9.41,0
158,2019,1,2,1008,2.78,125.4,4.95,0,2,1,5.56,0
174,2019,1,2,1013,2.78,125.4,4.95,0,2,1,7.59,0
173,2019,1,2,1036,1.48,127.62,4.95,1,2,1,9.83,0
186,2019,1,2,1047,-8.94,125.28,4.9,0,2,3,6.25,0
195,2019,1,2,1053,-0.24,101.9,4.96,0,2,3,15.56,0
196,2019,1,2,1058,-8.96,125.3,4.9,0,1,3,11.3,0
167,2019,1,2,1104,-0.24,101.9,4.96,0,2,3,8.98,0
213,2019,1,2,1126,1.62,101.26,4.95,0,2,3,6.47,0
214,2019,1,2,1126,-8.98,125.2,4.9,0,1,3,12.82,0
221,2019,1,2,1138,1.62,101.26,4.95,0,2,3,7.83,0
169,2019,1,2,1143,1.62,101.26,4.95,0,2,3,12.99,0
170,2019,1,2,1143,-4.8,120.08,4.94,0,1,1,9.01,0
171,2019,1,2,1149,-7.58,131.54,4.91,0,2,3,3.7,0
163,2019,1,2,1154,1.62,101.26,4.95,0,2,3,10.89,0
164,2019,1,2,1154,-7.56,131.6,4.91,0,1,3,9.88,0
151,2019,1,2,1234,-8.14,124.52,4.91,0,1,3,21.76,0
131,2019,1,2,1308,-3.7,122.02,4.95,0,1,3,4.72,0
164,2019,1,2,1336,-8.98,125.5,4.9,0,1,3,7.88,0
165,2019,1,2,1336,-9.0,125.48,4.9,0,1,3,8.56,0
94,2019,1,2,1415,2.78,125.4,4.95,0,2,1,10.09,0
95,2019,1,2,1415,-7.5,110.94,4.91,0,1,3,7.23,0
96,2019,1,2,1415,-8.68,125.82,4.9,0,1,3,6.49,0
134,2019,1,2,1438,1.48,116.22,4.95,0,2,1,1.3,0
115,2019,1,2,1506,2.78,125.4,4.95,0,2,1,14.13,0
116,2019,1,2,1506,1.62,101.26,4.95,0,2,3,11.59,0
117,2019,1,2,1506,-7.54,110.16,4.91,0,1,3,8.26,0
96,2019,1,2,1517,1.62,101.26,4.95,0,2,3,10.74,0
97,2019,1,2,1517,-1.26,104.32,4.96,0,1,3,28.54,0
73,2019,1,2,1523,2.78,125.4,4.95,0,2,1,13.3,0
74,2019,1,2,1523,1.62,101.26,4.95,0,2,3,7.48,0
103,2019,1,2,1534,2.78,125.4,4.95,0,2,1,11.06,0
104,2019,1,2,1534,1.64,101.26,4.95,0,1,3,8.54,0
105,2019,1,2,1534,1.62,101.26,4.95,0,2,3,9.21,0
89,2019,1,2,1545,3.36,97.12,4.95,0,1,1,14.62,0
90,2019,1,2,1545,1.64,101.26,4.95,0,1,3,10.73,0
91,2019,1,2,1545,1.62,101.26,4.95,0,2,3,10.61,0
92,2019,1,2,1545,-1.5,104.16,4.95,0,1,1,11.59,0
97,2019,1,2,1556,1.62,101.26,4.95,0,2,3,7.01,0
98,2019,1,2,1556,1.62,101.28,4.95,0,1,3,16.32,0
84,2019,1,2,1608,1.64,101.26,4.95,0,2,3,7.55,0
85,2019,1,2,1608,1.62,101.26,4.95,0,2,3,8.92,0
75,2019,1,2,1613,1.62,101.26,4.95,0,1,3,12.82,0
65,2019,1,2,1624,1.62,101.26,4.95,0,2,1,7.65,0
113,2019,1,2,1636,-2.0,101.38,4.95,0,1,3,17.82,0
90,2019,1,2,1653,1.62,101.26,4.95,0,2,3,19.97,0
84,2019,1,2,1704,1.62,101.26,4.95,0,2,3,14.35,0
80,2019,1,2,1715,1.62,101.26,4.95,0,1,3,24.09,0
88,2019,1,2,1726,1.62,101.26,4.95,0,2,5,20.94,0
93,2019,1,2,1743,1.64,101.26,4.95,0,2,5,12.66,0
94,2019,1,2,1743,1.62,101.26,4.95,0,2,5,14.13,0
95,2019,1,2,1743,1.62,101.28,4.95,0,1,3,9.52,0
96,2019,1,2,1743,-2.58,121.38,4.95,0,2,1,4.34,0
98,2019,1,2,1754,1.64,101.26,4.95,0,2,5,15.7,0
99,2019,1,2,1754,1.62,101.26,4.95,0,2,5,17.78,0
100,2019,1,2,1754,-2.58,121.38,4.95,0,2,1,3.59,0
83,2019,1,2,1806,1.64,101.26,4.95,0,2,5,10.78,0
84,2019,1,2,1806,1.64,101.28,4.95,0,1,1,13.22,0
85,2019,1,2,1806,1.62,101.26,4.95,0,2,5,11.46,0
86,2019,1,2,1806,1.62,101.28,4.95,0,2,3,10.9,0
87,2019,1,2,1806,-2.58,121.36,4.95,0,3,1,3.72,0
88,2019,1,2,1806,-2.58,121.38,4.95,0,2,1,6.15,0
89,2019,1,2,1806,-2.6,121.36,4.95,0,2,1,7.51,0
88,2019,1,2,1817,1.64,101.26,4.95,0,2,5,14.86,0
89,2019,1,2,1817,1.62,101.26,4.95,0,2,5,16.62,0
90,2019,1,2,1817,1.62,101.28,4.95,0,2,3,5.62,0
91,2019,1,2,1817,-2.58,121.38,4.95,0,2,1,5.98,0
89,2019,1,2,1823,1.64,101.26,4.95,0,2,5,14.81,0
90,2019,1,2,1823,1.62,101.26,4.95,0,2,5,13.82,0
91,2019,1,2,1828,-2.58,121.38,4.95,0,2,1,5.67,0
97,2019,1,2,1834,1.64,101.26,4.95,0,2,5,13.69,0
98,2019,1,2,1834,1.62,101.26,4.95,0,2,5,12.6,0
99,2019,1,2,1834,1.62,101.28,4.95,0,1,3,10.66,0
99,2019,1,2,1845,3.36,102.66,4.95,0,1,1,19.44,0
100,2019,1,2,1845,3.36,102.68,4.95,0,1,3,19.44,0
101,2019,1,2,1845,2.9,116.52,4.95,0,1,3,8.02,0
102,2019,1,2,1845,1.64,101.26,4.95,0,2,5,15.52,0
103,2019,1,2,1845,1.62,101.26,4.95,0,2,5,23.07,0
104,2019,1,2,1845,-2.58,121.38,4.95,0,2,1,10.13,0
92,2019,1,2,1856,1.64,101.26,4.95,0,2,5,9.2,0
93,2019,1,2,1856,1.64,101.28,4.95,0,1,1,13.77,0
94,2019,1,2,1856,1.62,101.26,4.95,0,2,5,15.65,0
95,2019,1,2,1856,1.62,101.28,4.95,0,1,3,13.84,0
96,2019,1,2,1856,-2.58,121.36,4.95,0,2,1,7.0,0
97,2019,1,2,1856,-2.58,121.38,4.95,0,2,1,12.62,0
75,2019,1,2,1908,2.78,125.4,4.95,0,2,1,8.88,0
76,2019,1,2,1908,1.64,101.26,4.95,0,2,5,10.94,0
77,2019,1,2,1908,1.62,101.26,4.95,0,1,5,31.02,0
78,2019,1,2,1908,1.62,101.28,4.95,0,1,3,8.89,0
78,2019,1,2,1913,2.78,125.4,4.95,0,2,1,11.75,0
79,2019,1,2,1913,1.64,101.26,4.95,0,2,3,5.11,0
80,2019,1,2,1913,1.62,101.26,4.95,0,2,5,18.48,0
89,2019,1,2,1924,2.78,125.4,4.95,0,2,1,5.85,0
109,2019,1,2,1936,1.64,101.26,4.95,0,2,3,11.52,0
106,2019,1,2,1947,-2.58,121.38,4.95,0,3,1,8.63,0
84,2019,1,2,1953,1.62,101.26,4.95,0,1,3,15.32,0
91,2019,1,2,2004,2.78,125.4,4.95,0,2,1,10.12,0
92,2019,1,2,2004,1.62,101.26,4.95,0,2,3,16.55,0
88,2019,1,2,2015,2.78,125.4,4.95,0,2,1,6.36,0
89,2019,1,2,2015,1.62,101.26,4.95,0,2,1,10.41,0
77,2019,1,2,2026,1.64,101.26,4.95,0,2,3,15.03,0
78,2019,1,2,2026,1.62,101.26,4.95,0,2,3,16.0,0
80,2019,1,2,2038,1.64,101.26,4.95,0,2,1,8.89,0
81,2019,1,2,2038,1.62,101.26,4.95,0,2,1,11.64,0
69,2019,1,2,2043,2.78,125.4,4.95,0,2,1,14.38,0
70,2019,1,2,2043,1.62,101.26,4.95,0,1,3,23.3,0
93,2019,1,2,2054,2.78,125.4,4.95,0,2,1,13.92,0
94,2019,1,2,2054,1.62,101.28,4.95,0,1,3,28.65,0
98,2019,1,2,2106,2.78,125.4,4.95,0,2,1,11.9,0
99,2019,1,2,2106,1.62,101.28,4.95,0,2,3,16.18,0
100,2019,1,2,2106,-2.72,121.66,4.95,0,2,1,4.16,0
86,2019,1,2,2117,2.78,125.4,4.95,0,2,1,18.18,0
87,2019,1,2,2117,1.62,101.26,4.95,0,1,3,25.63,0
112,2019,1,2,2123,2.78,125.4,4.95,0,2,1,10.92,0
113,2019,1,2,2123,1.62,101.26,4.95,0,2,3,15.06,0
93,2019,1,2,2134,1.64,101.26,4.95,0,2,3,15.87,0
94,2019,1,2,2134,1.62,101.26,4.95,0,2,3,16.85,0
110,2019,1,2,2145,1.64,101.26,4.95,0,2,3,12.81,0
111,2019,1,2,2145,1.62,101.26,4.95,0,2,3,10.14,0
112,2019,1,2,2145,1.5,127.6,4.95,1,2,3,6.75,0
113,2019,1,2,2145,1.5,127.62,4.95,1,2,1,17.66,0
114,2019,1,2,2145,0.52,111.56,4.96,0,1,1,3.98,0
115,2019,1,2,2145,0.52,111.58,4.96,0,1,1,3.98,0
116,2019,1,2,2145,-2.58,121.36,4.95,0,3,1,5.48,0
117,2019,1,2,2145,-2.58,121.38,4.95,0,2,1,4.73,0
73,2019,1,2,2156,1.64,101.26,4.95,0,2,3,8.23,0
74,2019,1,2,2156,1.62,101.26,4.95,0,2,5,16.65,0
75,2019,1,2,2156,1.5,127.62,4.95,1,2,1,7.52,0
76,2019,1,2,2156,1.48,127.62,4.95,1,1,1,12.01,0
84,2019,1,2,2208,2.78,125.4,4.95,0,2,1,9.51,0
85,2019,1,2,2208,1.64,101.26,4.95,0,2,5,15.94,0
86,2019,1,2,2208,1.62,101.26,4.95,0,1,5,17.88,0
87,2019,1,2,2208,1.5,127.62,4.95,1,2,1,9.13,0
88,2019,1,2,2208,-2.58,121.38,4.95,0,2,1,7.77,0
72,2019,1,2,2213,1.64,101.26,4.95,0,2,5,8.9,0
73,2019,1,2,2213,1.62,101.26,4.95,0,2,5,10.55,0
74,2019,1,2,2213,1.5,127.62,4.95,1,2,1,5.01,0
75,2019,1,2,2213,-2.58,121.36,4.95,0,2,1,5.51,0
76,2019,1,2,2213,-2.58,121.38,4.95,0,2,1,6.88,0
94,2019,1,2,2224,1.64,101.26,4.95,0,2,5,15.07,0
95,2019,1,2,2224,1.62,101.26,4.95,0,1,5,27.0,0
96,2019,1,2,2224,-2.58,121.38,4.95,0,2,1,4.69,0
79,2019,1,2,2236,1.64,101.26,4.95,0,2,3,9.48,0
80,2019,1,2,2236,1.62,101.26,4.95,0,1,3,12.47,0
81,2019,1,2,2236,-2.58,121.38,4.95,0,2,1,4.77,0
100,2019,1,2,2247,1.64,101.26,4.95,0,2,5,16.63,0
101,2019,1,2,2247,1.62,101.26,4.95,0,1,5,16.75,0
102,2019,1,2,2247,-2.58,121.38,4.95,0,2,1,14.67,0
82,2019,1,2,2253,1.64,101.26,4.95,0,2,1,7.17,0
83,2019,1,2,2253,1.62,101.26,4.95,0,2,5,16.13,0
84,2019,1,2,2258,-2.58,121.38,4.95,0,2,1,8.76,0
97,2019,1,2,2304,1.64,101.26,4.95,0,2,3,7.06,0
98,2019,1,2,2304,1.62,101.26,4.95,0,2,5,16.87,0
99,2019,1,2,2304,0.36,100.7,4.96,0,1,3,6.84,0
100,2019,1,2,2304,0.36,100.72,4.96,0,1,3,6.84,0
101,2019,1,2,2304,-0.86,134.06,4.96,0,3,1,1.56,0
102,2019,1,2,2304,-2.58,121.38,4.95,0,3,1,4.94,0
103,2019,1,2,2304,-4.54,136.88,4.94,0,2,1,2.09,0
82,2019,1,2,2315,1.64,101.26,4.95,0,2,3,13.11,0
83,2019,1,2,2315,1.62,101.26,4.95,0,1,5,19.74,0
84,2019,1,2,2315,-0.86,134.06,4.96,0,3,1,1.87,0
85,2019,1,2,2315,-2.58,121.38,4.95,0,2,1,6.88,0
86,2019,1,2,2315,-4.56,136.88,4.94,0,3,1,2.09,0
95,2019,1,2,2326,1.64,101.26,4.95,0,2,3,8.46,0
96,2019,1,2,2326,1.62,101.26,4.95,0,2,5,10.11,0
97,2019,1,2,2326,-0.86,134.06,4.96,0,3,1,1.89,0
98,2019,1,2,2326,-3.36,135.5,4.95,0,3,1,1.34,0
99,2019,1,2,2326,-3.38,135.5,4.95,0,3,1,1.71,0
100,2019,1,2,2326,-4.54,136.88,4.94,0,3,1,1.93,0
101,2019,1,2,2326,-4.56,136.88,4.94,0,3,1,2.49,0
81,2019,1,2,2338,1.64,101.26,4.95,0,1,5,40.81,0
82,2019,1,2,2338,-0.86,134.06,4.96,0,3,1,1.89,0
83,2019,1,2,2338,-2.58,121.38,4.95,0,2,1,20.98,0
84,2019,1,2,2338,-3.36,135.5,4.95,0,3,1,1.45,0
85,2019,1,2,2338,-3.36,135.52,4.95,0,3,1,1.58,0
86,2019,1,2,2338,-3.38,135.5,4.95,0,3,1,1.69,0
87,2019,1,2,2338,-4.54,136.88,4.94,0,3,1,2.28,0
88,2019,1,2,2338,-4.56,136.88,4.94,0,3,1,3.1,0
58,2019,1,2,2343,1.64,101.26,4.95,0,2,3,7.37,0
59,2019,1,2,2343,1.62,101.26,4.95,0,2,5,11.47,0
60,2019,1,2,2343,-0.86,134.06,4.96,0,3,1,1.95,0
61,2019,1,2,2343,-3.36,135.5,4.95,0,3,1,1.75,0
62,2019,1,2,2343,-3.38,135.5,4.95,0,3,1,1.89,0
